Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
34-37,3,"Construction ","Foremen ","Some College credit, no degree",USA,85000.00,5000.00,0.00,Male
34-37,5,Facility Management,Assistant Facilities Manager,Bachelor's Degree,USA,86000.00,5000.00,0.00,Male
34-37,14,"Retail banking ","Branch manager ","High School Graduate, Diploma or the equivalent (e",USA,87000.00,5000.00,0.00,Male
34-37,9,Bank,Account Manganer,Bachelor's Degree,USA,95000.00,5000.00,0.00,Male
34-37,10,"Small bUSAiness consulting ","Director ",Bachelor's Degree,USA,95000.00,5000.00,0.00,Male
34-37,7,Tech,Systems Engineer,Bachelor's Degree,USA,105000.00,5000.00,0.00,Male
34-37,5,Construction,Equipment Manager,Bachelor's Degree,USA,105000.00,5000.00,0.00,Male
34-37,6,Medical device,Lead research engineer,Doctorate Degree,USA,106500.00,5000.00,0.00,Male
34-37,11,Tech,CUSAtomer Solutions,Bachelor's Degree,USA,111500.00,5000.00,0.00,Male
34-37,11,Tax Accounting,Tax Manager,Bachelor's Degree,USA,125000.00,5000.00,0.00,Male
34-37,10,"Retail ","Marketing Director ","Some College credit, no degree",USA,125000.00,5000.00,0.00,Male
34-37,11,Accounting,Tax Senior Manager,Master's Degree,USA,127500.00,5000.00,0.00,Male
34-37,14,Consulting,Project Manager,Bachelor's Degree,USA,130000.00,5000.00,0.00,Male
34-37,10,Automotive,Senior supervisor,Bachelor's Degree,USA,134000.00,5000.00,0.00,Male
34-37,13,Higher Education Finance,"Finance Director ",Master's Degree,USA,153500.00,5000.00,0.00,Male
34-37,13,"Manufacturing ","Supervisor ","High School Graduate, Diploma or the equivalent (e",USA,74000.00,6000.00,0.00,Male
34-37,11,"Logistics ",Senior Analyst,Master's Degree,USA,74000.00,6000.00,0.00,Male
34-37,10,Gas and Electric Utility,CUSAtomer Investigations Specialist,"High School Graduate, Diploma or the equivalent (e",USA,84000.00,6000.00,0.00,Male
34-37,11,Technology,Engineer,Bachelor's Degree,USA,90000.00,6000.00,0.00,Male
34-37,12,N/A,Senior design engineer,Bachelor's Degree,USA,103000.00,6400.00,0.00,Male
34-37,5,Architecture,Design architect,Professional Degree,USA,58000.00,7000.00,0.00,Male
34-37,5,"Tech ",Senior AR analyst,Bachelor's Degree,USA,70000.00,7000.00,0.00,Male
34-37,5,Banking,Senior Analyst,"High School Graduate, Diploma or the equivalent (e",USA,88500.00,7000.00,0.00,Male
34-37,5,Telecom,Program Manager,Bachelor's Degree,USA,100000.00,7000.00,0.00,Male
34-37,10,non profit,HR Manager,Bachelor's Degree,USA,105000.00,7000.00,0.00,Male
34-37,5,IT,Director of IT,Associate Degree,USA,117000.00,7000.00,0.00,Male
34-37,16,Healthcare,IT director,Bachelor's Degree,USA,165000.00,7000.00,0.00,Male
34-37,12,Insurance,Marketing Analyst,Bachelor's Degree,USA,89500.00,7500.00,0.00,Male
34-37,14,Manufacturing,Engineering Manager,Bachelor's Degree,USA,120000.00,7500.00,0.00,Male
34-37,10,Finance,Analyst,Bachelor's Degree,USA,65000.00,8000.00,0.00,Male
34-37,5,"Construction ","Project Manager ",Bachelor's Degree,USA,80000.00,8000.00,0.00,Male
34-37,13,Pulp and Paper,Operator,Bachelor's Degree,USA,100000.00,8000.00,0.00,Male
34-37,12,Financial Software,BUSAiness Intelligence Analyst,Bachelor's Degree,USA,100500.00,8000.00,0.00,Male
34-37,7,Animal Health,Application Developer III,Bachelor's Degree,USA,100500.00,8000.00,0.00,Male
34-37,13,"Public safety ","Police officer ",Bachelor's Degree,USA,102000.00,8000.00,0.00,Male
34-37,8,N/A,Senior Physical Therapist,Doctorate Degree,USA,106400.00,8000.00,0.00,Male
34-37,2,Healthcare,Nurse Manager,Master's Degree,USA,123123.00,8000.00,0.00,Male
34-37,11,Insurance,"Specialist, Product Development","Trade, Technical, Vocational Training",AUSTRALIA,86700.00,8000.00,0.00,Male
34-37,8,Banking,Contact Centre Manager,"Some College credit, no degree",CANADA,75000.00,9000.00,0.00,Male
34-37,16,Technology,"Sr Trainer ","Some College credit, no degree",USA,90000.00,9000.00,0.00,Male
34-37,3,Military/government,Defense supplier,Associate Degree,USA,100000.00,9000.00,0.00,Male
34-37,8,Higher education,Phd Candidate/Junior Lecturer,Master's Degree,NETHERLANDS,51588.00,9267.00,0.00,Male
34-37,5,FinTech,Senior Project Manager,Master's Degree,USA,94000.00,9400.00,0.00,Male
34-37,5,Tech," Cloud Consultant ",Bachelor's Degree,USA,95014.00,9514.00,0.00,Male
34-37,16,"Healthcare technology ",Systems engineer,"Some College credit, no degree",USA,97750.00,9775.00,0.00,Male
34-37,9,Tech/DigitalMedia,SrAccountManager,BachelorsDegree,USA,45000.00,10000.00,0.00,Male
34-37,4,"INFORMATION TECHNOLOGY ",Noc technical supervisor,Associate Degree,USA,55000.00,10000.00,0.00,Male
34-37,8,"Metal fabrication ",Fabrication Shop Lead,Bachelor's Degree,USA,70000.00,10000.00,0.00,Male
34-37,20+,"Audio visual ",System designer,"Trade, Technical, Vocational Training",USA,74000.00,10000.00,0.00,Male
34-37,11,"Electrical construction ","Electrician ","Trade, Technical, Vocational Training",USA,75000.00,10000.00,0.00,Male
34-37,11,Sports Marketing,Account Executive,Master's Degree,USA,75000.00,10000.00,0.00,Male
34-37,14,"Oil and gas/Energy ","Piping Designer ","Trade, Technical, Vocational Training",USA,79000.00,10000.00,0.00,Male
34-37,4,Real Estate,Regional Manager,"Some College credit, no degree",USA,80000.00,10000.00,0.00,Male
34-37,13,"Architectural Technology ","Technical specialist ",Bachelor's Degree,"ENGLAND ",82000.00,10000.00,0.00,Male
34-37,11,Engine Manufacturer,Quality Control Engineer,Bachelor's Degree,USA,88000.00,10000.00,0.00,Male
34-37,10,Automotive,Analyst,"Some College credit, no degree",USA,88000.00,10000.00,0.00,Male
34-37,8,Banking,Manager,Master's Degree,CANADA,90000.00,10000.00,0.00,Male
34-37,19,Electric utility,Engineering Representative,Associate Degree,USA,91000.00,10000.00,0.00,Male
34-37,7,Banking,Principal Risk Associate,Bachelor's Degree,USA,93000.00,10000.00,0.00,Male
34-37,13,"SUSAtainable Agriculture ","Product Change Manager ",Bachelor's Degree,USA,95000.00,10000.00,0.00,Male
34-37,4,Fintech,Consultant,Master's Degree,USA,95000.00,10000.00,0.00,Male
34-37,14,MUSAic IndUSAtry,"Director, Digital Marketing",Bachelor's Degree,USA,100000.00,10000.00,0.00,Male
34-37,9,Finance,"Director ",Bachelor's Degree,USA,100000.00,10000.00,0.00,Male
34-37,10,"Health insurance ","Project Manager ",Bachelor's Degree,USA,100000.00,10000.00,0.00,Male
34-37,5,"Finance ","BUSAiness Analyst ",Bachelor's Degree,USA,102000.00,10000.00,0.00,Male
34-37,8,IT,"Associate Manager, IT",Bachelor's Degree,USA,105000.00,10000.00,0.00,Male
34-37,14,Consulting,Project manager,Master's Degree,USA,110000.00,10000.00,0.00,Male
34-37,2,Tech,"Beckend Developer ",Master's Degree,USA,120000.00,10000.00,0.00,Male
34-37,11,Professional Services,Consulting  SM,Bachelor's Degree,USA,125000.00,10000.00,0.00,Male
34-37,11,Architecture,Studio Director,Professional Degree,USA,125000.00,10000.00,0.00,Male
34-37,11,Supply chaon,"WarehoUSAe manager ",Bachelor's Degree,USA,125000.00,10000.00,0.00,Male
34-37,7,Consulting,Consultant,Bachelor's Degree,USA,130000.00,10000.00,0.00,Male
34-37,4,Media ad sales,Sr Technical Product Manager,Associate Degree,USA,138000.00,10000.00,0.00,Male
34-37,15,Technology,Director of Software Engineering,Bachelor's Degree,USA,145000.00,10000.00,0.00,Male
34-37,10,Tech,DevOps engineer,Master's Degree,USA,150000.00,10000.00,0.00,Male
34-37,15,Tech,Software Engineer,"Some College credit, no degree",USA,157000.00,10000.00,0.00,Male
34-37,10,"Advertising ","BUSAiness head ",Bachelor's Degree,CANADA,230000.00,10000.00,0.00,Male
34-37,6,"medicine ","cardiothoracic surgeon ",Doctorate Degree,USA,635000.00,10000.00,0.00,Male
34-37,10,"Advertising ","Senior Director, Talent Relations",Bachelor's Degree,USA,140000.00,10000.00,0.00,Male
34-37,14,"Healthcare ","Director of Operations ",Associate Degree,USA,80000.00,11000.00,0.00,Male
34-37,14,Professional Services,Senior Manager Innocation,Master's Degree,USA,181000.00,11000.00,0.00,Male
34-37,3,Sales,N/A,"Some College credit, no degree",USA,60000.00,12000.00,0.00,Male
34-37,10,"Pharmaceutical ",HR Manager,Bachelor's Degree,ENGLAND,61000.00,12000.00,0.00,Male
34-37,6,"Logistics ",Operations Manager,Bachelor's Degree,USA,70000.00,12000.00,0.00,Male
34-37,2,"Tech ","Software Developer ",Bachelor's Degree,USA,78000.00,12000.00,0.00,Male
34-37,12,Banking Technology,"Administrator ",Master's Degree,USA,82000.00,12000.00,0.00,Male
34-37,11,CPG,Associate Marketing Manager,Bachelor's Degree,USA,85000.00,12000.00,0.00,Male
34-37,10,IndUSAtrial Gases,Operations Manager,Master's Degree,USA,87000.00,12000.00,0.00,Male
34-37,12,N/A,Product Manager,Bachelor's Degree,USA,97000.00,12000.00,0.00,Male
34-37,10,Tech,VP Finance,Bachelor's Degree,USA,110000.00,12000.00,0.00,Male
34-37,16,"Automotive ",Consultant,"Trade, Technical, Vocational Training",USA,110000.00,12000.00,0.00,Male
34-37,13,Finance,Accounting manager,Master's Degree,USA,116000.00,12000.00,0.00,Male
34-37,11,"Pharmaceutical ","Senior scientist ",Bachelor's Degree,USA,120000.00,12000.00,0.00,Male
34-37,9,Tech,Identity Opertions,Bachelor's Degree,USA,120000.00,12000.00,0.00,Male
34-37,1,"Healthcare ","Senior consultant ",Bachelor's Degree,USA,120000.00,12000.00,0.00,Male
34-37,10,"Manufacturing ","Department manager ",Master's Degree,USA,121000.00,12100.00,0.00,Male
34-37,10,Corporate Finance,Manager,Master's Degree,USA,123000.00,12300.00,0.00,Male
34-37,11,Accounting,Accounting Supervisor,Bachelor's Degree,USA,115000.00,12500.00,0.00,Male
34-37,11,Logistics,Senior DBA,Bachelor's Degree,USA,125000.00,12500.00,0.00,Male
34-37,5,"Automotive ","Senior client services manager ",Master's Degree,USA,87000.00,13000.00,0.00,Male
34-37,6,Banking,Portfolio Manager,Bachelor's Degree,USA,95000.00,13000.00,0.00,Male
34-37,6,"Saas ",Team manager of cUSAtomer success,Bachelor's Degree,USA,108200.00,13000.00,0.00,Male
34-37,11,IT/Consulting,Project Manager,Bachelor's Degree,USA,133000.00,13300.00,0.00,Male
34-37,14,Food manufacturing,ContinuoUSA Improvement Engineer,Bachelor's Degree,USA,103000.00,13500.00,0.00,Male
34-37,11,Software,Senior DevOps Engineer,Associate Degree,USA,135000.00,13500.00,0.00,Male
34-37,13,Tech,Social Media Manager,Bachelor's Degree,USA,140000.00,14000.00,0.00,Male
34-37,8,Consulting,Program Manager,Bachelor's Degree,USA,95000.00,14250.00,0.00,Male
34-37,7,Consulting,Program manager,Bachelor's Degree,USA,95000.00,14250.00,0.00,Male
34-37,15,HCM,Sales District Manager,"Some College credit, no degree",USA,35000.00,15000.00,0.00,Male
34-37,4,Sales,Outside Sales,Bachelor's Degree,USA,50000.00,15000.00,0.00,Male
34-37,6,"Sales ","Account manager ","High School Graduate, Diploma or the equivalent (e",AUSTRALIA,64000.00,15000.00,0.00,Male
34-37,10,Home AV and Automation,Sales,"High School Graduate, Diploma or the equivalent (e",CANADA,75000.00,15000.00,0.00,Male
34-37,10,"Legal ","Paralegal ",Bachelor's Degree,USA,80000.00,15000.00,0.00,Male
34-37,2,Consulting,Consultant,Bachelor's Degree,USA,85000.00,15000.00,0.00,Male
34-37,5,"Construction ",Project Manager,Bachelor's Degree,USA,85000.00,15000.00,0.00,Male
34-37,10,"Pharmaceutical ",Sr Manager ops,Master's Degree,USA,105000.00,15000.00,0.00,Male
34-37,15,Fintech,N/A,"Some College credit, no degree",USA,135000.00,15000.00,0.00,Male
34-37,10,Medical R&D,"EHS ",Master's Degree,USA,140000.00,15000.00,0.00,Male
34-37,6,"Manufacturing ","Economist ",Doctorate Degree,USA,142000.00,15000.00,0.00,Male
34-37,9,"Financial Services ","HR Analytics Manager ",Master's Degree,USA,150000.00,15000.00,0.00,Male
34-37,10,"Advertising ",Sr Product Manager streaming TV,"Some College credit, no degree",USA,150000.00,15000.00,0.00,Male
34-37,11,Government contracts,Director of contracts,"Some College credit, no degree",USA,150000.00,15000.00,0.00,Male
34-37,15,"Hospitality ","Director of operations ",Bachelor's Degree,USA,150000.00,15000.00,0.00,Male
34-37,10,Marketing,Paid Media Buyer,Master's Degree,USA,170000.00,15000.00,0.00,Male
34-37,9,Construction/IndUSAtrial,Construction Specialist,"Trade, Technical, Vocational Training",CANADA,175000.00,15000.00,0.00,Male
34-37,15,"Electrical ","Master Electrician ",Bachelor's Degree,USA,210000.00,15000.00,0.00,Male
34-37,13,"Property Investments ",Property Investor,Master's Degree,USA,280000.00,15000.00,0.00,Male
34-37,11,"Technology ",Senior UX Designer,Bachelor's Degree,USA,155000.00,15500.00,0.00,Male
34-37,12,Computer Software,Senior Software Developer in Test,Master's Degree,USA,135000.00,16000.00,0.00,Male
34-37,15,Consumer Goods,Senior Finance Manager,Bachelor's Degree,USA,158000.00,16000.00,0.00,Male
34-37,11,"Restaurant Management ",General Manager,"High School Graduate, Diploma or the equivalent (e",USA,97000.00,17000.00,0.00,Male
34-37,13,Shipping,Lead Software Engineer,Master's Degree,USA,110000.00,17000.00,0.00,Male
34-37,10,"Manufacturing ",IT BUSAiness Partner,Bachelor's Degree,USA,175000.00,17000.00,0.00,Male
34-37,12,Tech,Software Engineering Manager,Bachelor's Degree,USA,175000.00,17500.00,0.00,Male
34-37,7,Sales and Marketing,Account Manager,Master's Degree,USA,110000.00,18000.00,0.00,Male
34-37,16,Commercial Real Estate,"Facility manager ",Bachelor's Degree,USA,121000.00,18000.00,0.00,Male
34-37,8,Retail,Data Analytics Manager,Master's Degree,USA,140000.00,18000.00,0.00,Male
34-37,10,Consumer Electronics,"Product Manager ",Professional Degree,USA,142000.00,18000.00,0.00,Male
34-37,9,Tech,PM,Bachelor's Degree,USA,240000.00,18000.00,0.00,Male
34-37,10,Firmware Engineering,Staff Firmware Engineer,Master's Degree,USA,185000.00,18500.00,0.00,Male
34-37,12,N/A,Area supervisor,"High School Graduate, Diploma or the equivalent (e",USA,92500.00,19000.00,0.00,Male
34-37,10,Financial Services,Engineer,Bachelor's Degree,USA,105000.00,19000.00,0.00,Male
34-37,10,Sales,Senior sales manager,Bachelor's Degree,USA,75000.00,20000.00,0.00,Male
34-37,14,Private Equity,VP of Finance,Bachelor's Degree,USA,80000.00,20000.00,0.00,Male
34-37,2,Finance,Financial Advisor,"High School Graduate, Diploma or the equivalent (e",USA,80000.00,20000.00,0.00,Male
34-37,12,Engineering,Account manager,Bachelor's Degree,USA,98500.00,20000.00,0.00,Male
34-37,9,Entertainment,Senior Marketing Manager,Bachelor's Degree,SINGAPORE,100000.00,20000.00,0.00,Male
34-37,5,Hvac,"Service manager ","Trade, Technical, Vocational Training",USA,100000.00,20000.00,0.00,Male
34-37,8,N/A,N/A,Bachelor's Degree,USA,115000.00,20000.00,0.00,Male
34-37,11,"Food and Agricultural ","Sales Director ",Bachelor's Degree,MALAYSIA,120000.00,20000.00,0.00,Male
34-37,5,CPG,Sales manager,Bachelor's Degree,USA,120000.00,20000.00,0.00,Male
34-37,11,Oil and Gas,Sales,"Some College credit, no degree",USA,125000.00,20000.00,0.00,Male
34-37,11,Technology,"Senior Manager operations ",Bachelor's Degree,USA,135000.00,20000.00,0.00,Male
34-37,15,"Learning and Development ","Director ",Master's Degree,USA,135000.00,20000.00,0.00,Male
34-37,12,Construction,Vice President,Bachelor's Degree,USA,140000.00,20000.00,0.00,Male
34-37,10,Law,Lawyer,Professional Degree,USA,150000.00,20000.00,0.00,Male
34-37,12,Bamking,Engineering Manager,Master's Degree,USA,151000.00,20000.00,0.00,Male
34-37,12,IT,Software Engineer 2,Bachelor's Degree,USA,155000.00,20000.00,0.00,Male
34-37,11,Construction,Project Manager,Bachelor's Degree,USA,155000.00,20000.00,0.00,Male
34-37,14,"WarehoUSAe ","Director of Operations ",Bachelor's Degree,USA,156000.00,20000.00,0.00,Male
34-37,18,IT,VIP Executive IT Support,"Some College credit, no degree",USA,156000.00,20000.00,0.00,Male
34-37,12,Biotech,Sr Technical Project Manager,Master's Degree,USA,161000.00,20000.00,0.00,Male
34-37,15,IT,Consultant,"High School Graduate, Diploma or the equivalent (e",CANADA,200000.00,20000.00,0.00,Male
34-37,14,Media,Executive Producer,Bachelor's Degree,USA,200000.00,20000.00,0.00,Male
34-37,10,Tech,Senior Analytics Manager,Master's Degree,USA,200000.00,20000.00,0.00,Male
34-37,15,Digital marketing,Director,Bachelor's Degree,USA,200000.00,20000.00,0.00,Male
34-37,3,Healthcare,"Ophthalmologist ",Professional Degree,USA,500000.00,20000.00,0.00,Male
34-37,10,Corporate Law,Senior Legal Advisor,Master's Degree,USA,307000.00,20000.00,0.00,Male
34-37,10,SaaS,Software Engineering Manager,Bachelor's Degree,USA,135000.00,20250.00,0.00,Male
34-37,9,Engineering,Senior Quality Engineer,Bachelor's Degree,USA,120000.00,21000.00,0.00,Male
34-37,12,Aerospace,"Engineering Manager ",Bachelor's Degree,USA,135000.00,21000.00,0.00,Male
34-37,11,Academic,Lab Manager,Doctorate Degree,SWITZERLAND,285000.00,21000.00,0.00,Male
34-37,12,Aerospace,Senior Engineer,Bachelor's Degree,USA,145900.00,21885.00,0.00,Male
34-37,5,Telcom,Principal Engineer - Data Science,Bachelor's Degree,USA,110000.00,22000.00,0.00,Male
34-37,10,Recruiting,Sourcer,Master's Degree,USA,113000.00,22000.00,0.00,Male
34-37,10,Health Care," Sr. Scrum Master",Bachelor's Degree,USA,121000.00,22000.00,0.00,Male
34-37,15,Telecommunications,Senior sw engineer,Bachelor's Degree,USA,132000.00,22000.00,0.00,Male
34-37,15,Software,Senior fullstack developee,Bachelor's Degree,USA,312000.00,22500.00,0.00,Male
34-37,4,Technology,Technical Product Manager,"High School Graduate, Diploma or the equivalent (e",USA,152500.00,22875.00,0.00,Male
34-37,14,"Construction - Doors, Frames, and Hardware","Regional BUSAiness Development Representative ","Some College credit, no degree",USA,115000.00,23000.00,0.00,Male
34-37,9,Design,Senior Interaction Designer,Master's Degree,USA,148000.00,23000.00,0.00,Male
34-37,11,"Transportation Infrastructure ",Senior Marketing Manager,Bachelor's Degree,USA,122000.00,24000.00,0.00,Male
34-37,15,Healthcare,Director of Contracting,Professional Degree,USA,180000.00,24000.00,0.00,Male
34-37,10,Media/Broadcasting,Associate Director of Technology,"Some College credit, no degree",USA,192000.00,24000.00,0.00,Male
34-37,5,"SALES ","Account executive ",Bachelor's Degree,USA,79000.00,25000.00,0.00,Male
34-37,10,CUSAtomer success / Tech,CUSAtomer Success Manager,Bachelor's Degree,USA,100200.00,25000.00,0.00,Male
34-37,17,Retail,Manager,"High School Graduate, Diploma or the equivalent (e",USA,114000.00,25000.00,0.00,Male
34-37,13,Retail / fashion,Director,Bachelor's Degree,USA,120000.00,25000.00,0.00,Male
34-37,15,Accounting,Controller,Master's Degree,USA,125000.00,25000.00,0.00,Male
34-37,11,Financial Services,Sr. Manager,Bachelor's Degree,USA,140000.00,25000.00,0.00,Male
34-37,10,Software,"Sr Manager, Professional Services",Bachelor's Degree,USA,148000.00,25000.00,0.00,Male
34-37,6,IT - Healthcare Software,Product Director,Associate Degree,USA,150000.00,25000.00,0.00,Male
34-37,10,Finance,Senior Analyst,Bachelor's Degree,USA,150000.00,25000.00,0.00,Male
34-37,11,Semiconductor,Engineer,Master's Degree,USA,157000.00,25000.00,0.00,Male
34-37,10,Tech,"Senior Analyst, Strategic Finance",Bachelor's Degree,USA,165000.00,25000.00,0.00,Male
34-37,10,IT,"Senior Genesys Architect ",Master's Degree,USA,175000.00,25000.00,0.00,Male
34-37,3,"Mortgage ","Loan officer ",Bachelor's Degree,USA,250000.00,25000.00,0.00,Male
34-37,12,Biotech,"Senior Scientist ",Bachelor's Degree,USA,130000.00,26000.00,0.00,Male
34-37,5,Pharmaceutical,Medical Writer,Doctorate Degree,USA,175000.00,26250.00,0.00,Male
34-37,13,"Food Manufacturing ",Head of Strategy,Bachelor's Degree,AUSTRALIA,264500.00,26450.00,0.00,Male
34-37,10,Healthcare,Physician assistant,Master's Degree,USA,166000.00,27000.00,0.00,Male
34-37,14,Financial Technology,Client Experience Manager,Bachelor's Degree,USA,110000.00,28000.00,0.00,Male
34-37,16,Medical Device,Senior Manager,Bachelor's Degree,USA,165000.00,28000.00,0.00,Male
34-37,10,Accounting,CFO,Master's Degree,USA,111000.00,30000.00,0.00,Male
34-37,11,Mining,Mining engineer,Bachelor's Degree,CANADA,140000.00,30000.00,0.00,Male
34-37,14,Financial Services,Head of Cyber Security,Master's Degree,"ENGLAND ",158000.00,30000.00,0.00,Male
34-37,15,Cybersecurity,Senior Consultant,Bachelor's Degree,USA,160000.00,30000.00,0.00,Male
34-37,10,Banking,VP IT Security,Master's Degree,USA,160000.00,30000.00,0.00,Male
34-37,15,"Private Equity ",Compensation Controllership Manager,Master's Degree,USA,165000.00,30000.00,0.00,Male
34-37,11,Insurance Tech,Lead Software Engineer,Bachelor's Degree,USA,180000.00,30000.00,0.00,Male
34-37,12,Tech,Product Manager,Master's Degree,USA,200000.00,30000.00,0.00,Male
34-37,12,"Energy ",Corporate Development Manager,Master's Degree,AUSTRALIA,202000.00,30000.00,0.00,Male
34-37,14,Tech,Sr. Director Growth,Bachelor's Degree,USA,270000.00,30000.00,0.00,Male
34-37,15,Technology,Director product management,Bachelor's Degree,USA,160000.00,32000.00,0.00,Male
34-37,20+,Fintech,Software Engineer,"High School Graduate, Diploma or the equivalent (e",USA,210000.00,32000.00,0.00,Male
34-37,8,"Telecommunications ","Senior manager talent acquisition ",Master's Degree,USA,145000.00,32000.00,0.00,Male
34-37,13,"Aviation ",Pilot,Bachelor's Degree,USA,208000.00,33000.00,0.00,Male
34-37,11,Tech,Staff Software Engineer,Master's Degree,USA,230000.00,34500.00,0.00,Male
34-37,6,Medical,Psychologist,Doctorate Degree,USA,105000.00,35000.00,0.00,Male
34-37,10,Automotive,See test engineer,Bachelor's Degree,USA,125000.00,35000.00,0.00,Male
34-37,9,"Beverage manufacturing ",Senior operations manager,Master's Degree,USA,125000.00,35000.00,0.00,Male
34-37,10,Marketing,VP of Marketing,Bachelor's Degree,USA,175000.00,35000.00,0.00,Male
34-37,12,Pharma,Director,Master's Degree,USA,175000.00,35000.00,0.00,Male
34-37,13,Accounting,Director,Master's Degree,USA,180000.00,36000.00,0.00,Male
34-37,11,"Healthcare saas ","Director, analytics",Master's Degree,USA,185000.00,37000.00,0.00,Male
34-37,11,Coal mining,Foreman,Master's Degree,USA,112000.00,40000.00,0.00,Male
34-37,15,"Restaurant Management ",Growth Leader,Associate Degree,USA,115000.00,40000.00,0.00,Male
34-37,10,Technology,Director,Bachelor's Degree,USA,155000.00,40000.00,0.00,Male
34-37,16,Sales,"Director, Sales",Master's Degree,USA,160000.00,40000.00,0.00,Male
34-37,12,"Digital Marketing ","Marketing Technology ",Master's Degree,USA,178000.00,40000.00,0.00,Male
34-37,14,Technology,Senior Director,Master's Degree,USA,190000.00,40000.00,0.00,Male
34-37,5,Biotech,"Principal scientist ",Doctorate Degree,USA,200000.00,40000.00,0.00,Male
34-37,11,Tech,Manager,Bachelor's Degree,USA,200000.00,40000.00,0.00,Male
34-37,10,Health Insurance - IT,"Sr Leader Data Governance ",Bachelor's Degree,USA,205000.00,40000.00,0.00,Male
34-37,10,Property Tech,Director - Operations,Master's Degree,USA,145000.00,41000.00,0.00,Male
34-37,15,BUSAiness,Strategy Manager,Master's Degree,USA,125000.00,42500.00,0.00,Male
34-37,11,Software,Principal Technical Architect,Master's Degree,USA,185000.00,44000.00,0.00,Male
34-37,8,Med device,Service manager,Master's Degree,USA,150000.00,45000.00,0.00,Male
34-37,12,"Healthcare ","VP, IT",Master's Degree,USA,190000.00,47500.00,0.00,Male
34-37,13,Tech,Director of Product Management,Bachelor's Degree,USA,245000.00,49000.00,0.00,Male
34-37,4,"Recruiting ","Account manager ","Some College credit, no degree",USA,75000.00,50000.00,0.00,Male
34-37,10,"Technology ",Sales,Bachelor's Degree,USA,130000.00,50000.00,0.00,Male
34-37,11,Hospitality/Marketinf,Director of Brand & Events,"Some College credit, no degree",USA,150000.00,50000.00,0.00,Male
34-37,10,Health Tech,Sales manager,Bachelor's Degree,AUSTRALIA,155000.00,50000.00,0.00,Male
34-37,11,Sales,Director,Bachelor's Degree,USA,175000.00,50000.00,0.00,Male
34-37,15,CPG,Sales Director,Master's Degree,USA,195000.00,50000.00,0.00,Male
34-37,14,Advertising,Director of Finance,Master's Degree,USA,200000.00,50000.00,0.00,Male
34-37,10,"Finance ",Transaction Manager,Master's Degree,USA,215000.00,50000.00,0.00,Male
34-37,10,"Medical device ","VP Operations ",Bachelor's Degree,USA,250000.00,50000.00,0.00,Male
34-37,8,"Digital Marketing ",SEO Specialist,Bachelor's Degree,USA,365000.00,50000.00,0.00,Male
34-37,14,Energy & Oil,"VP of Emerging Markets ",Professional Degree,CANADA,530000.00,50000.00,0.00,Male
34-37,16,"Tech ",N/A,Master's Degree,USA,208000.00,52000.00,0.00,Male
34-37,12,Media,Senior Director,Bachelor's Degree,USA,210000.00,52000.00,0.00,Male
34-37,11,"Social Media ","Social Media Marketing ",Bachelor's Degree,USA,40000.00,60000.00,0.00,Male
34-37,8,Manufacturing,Sales,Bachelor's Degree,USA,80000.00,60000.00,0.00,Male
34-37,14,Banking & Finance,"Manager - Internal Audit ",Professional Degree,USA,98000.00,60000.00,0.00,Male
34-37,10,Fintech,Product Manager,Bachelor's Degree,USA,175000.00,60000.00,0.00,Male
34-37,12,Tech,Corporate Development,Bachelor's Degree,USA,230000.00,60000.00,0.00,Male
34-37,10,Automotive sales,Sales manager,Associate Degree,USA,50000.00,65000.00,0.00,Male
34-37,9,"Software ",Senior Account Executive,Bachelor's Degree,USA,115000.00,65000.00,0.00,Male
34-37,14,Fashion,Director of International Sales,Bachelor's Degree,USA,165000.00,66000.00,0.00,Male
34-37,8,Tech,Account Manager,"Some College credit, no degree",USA,98000.00,68000.00,0.00,Male
34-37,10,Telco,Director,Bachelor's Degree,USA,200000.00,70000.00,0.00,Male
34-37,13,Utility,Director,Bachelor's Degree,USA,220000.00,70000.00,0.00,Male
34-37,15,Marine Sales,Director of National Sales,"Some College credit, no degree",CANADA,120000.00,75000.00,0.00,Male
34-37,12,Insurance,President,Bachelor's Degree,USA,180000.00,75000.00,0.00,Male
34-37,11,Manufacturing technical Sales,"Account Manager ",Bachelor's Degree,USA,135000.00,77000.00,0.00,Male
34-37,7,Tech,Account executive,Bachelor's Degree,USA,80000.00,80000.00,0.00,Male
34-37,11,N/A,Sales,Bachelor's Degree,USA,110000.00,90000.00,0.00,Male
34-37,14,High Tech,Sr Director,"Some College credit, no degree",USA,265000.00,93000.00,0.00,Male
34-37,10,Media,Sales Account Executive,Bachelor's Degree,USA,135000.00,95000.00,0.00,Male
34-37,14,Tech,VP,Bachelor's Degree,USA,325000.00,100000.00,0.00,Male
34-37,8,Finance,"Loan Officer ",Bachelor's Degree,USA,41000.00,115000.00,0.00,Male
34-37,12,Tech,"Sr. Account Executive ",Bachelor's Degree,USA,125000.00,125000.00,0.00,Male
34-37,18,"Mortgage ",Underwriting Team Lead,"Some College credit, no degree",USA,175000.00,130000.00,0.00,Male
34-37,3,"Commercial hvac ",Sales - HVAC Parts,Associate Degree,USA,70000.00,150000.00,0.00,Male
34-37,7,Construction,BUSAiness Development Manager,Bachelor's Degree,USA,85000.00,150000.00,0.00,Male
