Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
38-41,13,Health insurance,Data Maintenance Clerk,"High School Graduate, Diploma or the equivalent (e",USA,45000.00,0.00,0.00,Male
38-41,20+,Publishing,Senior designer,Bachelor's Degree,USA,49000.00,0.00,0.00,Male
38-41,7,Education,"Guidance Counselor ",Master's Degree,USA,50000.00,0.00,0.00,Male
38-41,16,Media,Video editor promotions,"Trade, Technical, Vocational Training",USA,50000.00,0.00,0.00,Male
38-41,3,Information Technology,Systems Administrator,Associate Degree,USA,50000.00,0.00,0.00,Male
38-41,10,Non-Profit,Operations Director,Bachelor's Degree,USA,55000.00,0.00,0.00,Male
38-41,10,"Oil and Gas ","Senior Operator ",Bachelor's Degree,USA,55000.00,0.00,0.00,Male
38-41,17,"Education ",Teacher,Master's Degree,USA,56500.00,0.00,0.00,Male
38-41,15,Non-profit,Manager,Master's Degree,CANADA,60000.00,0.00,0.00,Male
38-41,9,Healthcare,Solutions Architect,Bachelor's Degree,USA,60000.00,0.00,0.00,Male
38-41,10,Post Production,Digital Services Technician / Editor,Bachelor's Degree,USA,60320.00,0.00,0.00,Male
38-41,9,"Education ","Associate Professor ",Doctorate Degree,USA,62500.00,0.00,0.00,Male
38-41,5,Aerospace,"Engineer ",Bachelor's Degree,CANADA,63000.00,0.00,0.00,Male
38-41,15,"Education ","Professional School counselor ",Master's Degree,USA,68999.00,0.00,0.00,Male
38-41,13,"Civil service ","Fire-fighter/paramedic ",Bachelor's Degree,USA,70000.00,0.00,0.00,Male
38-41,16,Law enforcement,Crime analyst,Bachelor's Degree,USA,70000.00,0.00,0.00,Male
38-41,16,"Education ",Assistant Director,Master's Degree,USA,70000.00,0.00,0.00,Male
38-41,15,Hospitality,"Director of operations ","Some College credit, no degree",USA,71000.00,0.00,0.00,Male
38-41,12,Wireless,Sales Trainer,"High School Graduate, Diploma or the equivalent (e",USA,72000.00,0.00,0.00,Male
38-41,11,Aviation,Purchasing Manager,Bachelor's Degree,USA,73000.00,0.00,0.00,Male
38-41,4,HVAC,Building Automation Specialist I,"Trade, Technical, Vocational Training",USA,73500.00,0.00,0.00,Male
38-41,15,Education,High school science teacher,Master's Degree,USA,74000.00,0.00,0.00,Male
38-41,17,Security,Protection officer,Associate Degree,USA,75000.00,0.00,0.00,Male
38-41,12,Manufacturing,Process engineer,Bachelor's Degree,USA,75000.00,0.00,0.00,Male
38-41,13,Glass,"Maintenance ","High School Graduate, Diploma or the equivalent (e",USA,75000.00,0.00,0.00,Male
38-41,15,Forensic Animaton,Forensic Animator,Associate Degree,USA,75000.00,0.00,0.00,Male
38-41,8,Non profit,Health and Safety Manager,Master's Degree,USA,77000.00,0.00,0.00,Male
38-41,13,Communications,Marketing manager,Master's Degree,USA,78000.00,0.00,0.00,Male
38-41,17,Transportation,Finance Director,Master's Degree,USA,80000.00,0.00,0.00,Male
38-41,13,"Education ",Instructor,Master's Degree,USA,83000.00,0.00,0.00,Male
38-41,16,Library,Library Programming Manager,Master's Degree,USA,89000.00,0.00,0.00,Male
38-41,12,IT,Network admin,"Some College credit, no degree",USA,90000.00,0.00,0.00,Male
38-41,13,Healthcare,"Network Engineer ",Bachelor's Degree,USA,90000.00,0.00,0.00,Male
38-41,13,Finance,Financial Analyst,Master's Degree,CANADA,94000.00,0.00,0.00,Male
38-41,20+,"Finance- not for profit ","Senior manager ",Master's Degree,USA,95000.00,0.00,0.00,Male
38-41,18,Restaurant,Project Manager,"Some College credit, no degree",USA,95000.00,0.00,0.00,Male
38-41,16,Higher education,Associate manager,Bachelor's Degree,USA,96000.00,0.00,0.00,Male
38-41,6,"Govt ",Investigator,Bachelor's Degree,USA,96500.00,0.00,0.00,Male
38-41,16,Government,Payroll Specialist,Associate Degree,USA,97000.00,0.00,0.00,Male
38-41,17,"Healthcare Administration ","Director ","Some College credit, no degree",USA,97000.00,0.00,0.00,Male
38-41,15,"Federal government ",Analyst,Master's Degree,USA,100000.00,0.00,0.00,Male
38-41,10,N/A,N/A,Bachelor's Degree,USA,100000.00,0.00,0.00,Male
38-41,15,Government,Senior Data Analyst,Bachelor's Degree,AUSTRALIA,102000.00,0.00,0.00,Male
38-41,3,Health Care,Nurse,Bachelor's Degree,USA,102500.00,0.00,0.00,Male
38-41,15,"Government ","Public Affairs ",Master's Degree,USA,103686.00,0.00,0.00,Male
38-41,11,"Education ","Associate Professor ",Doctorate Degree,USA,104000.00,0.00,0.00,Male
38-41,3,"Software ","Experience Researcher ",Master's Degree,USA,105000.00,0.00,0.00,Male
38-41,13,Education,Director of Technology,Master's Degree,USA,105000.00,0.00,0.00,Male
38-41,7,Information Technology,Senior Oracle Database Engineer,Bachelor's Degree,USA,106000.00,0.00,0.00,Male
38-41,13,IT,Desktop Admin,Bachelor's Degree,USA,115000.00,0.00,0.00,Male
38-41,20+,Military,Senior chief,"High School Graduate, Diploma or the equivalent (e",USA,115000.00,0.00,0.00,Male
38-41,14,Legal,Senior Paralegal,Associate Degree,USA,120000.00,0.00,0.00,Male
38-41,20+,Government,Senior BUSAiness Analyst,Bachelor's Degree,USA,120000.00,0.00,0.00,Male
38-41,10,Academia,Assistant Professor,Doctorate Degree,USA,120000.00,0.00,0.00,Male
38-41,17,Government,"Auditor ",Bachelor's Degree,USA,126000.00,0.00,0.00,Male
38-41,10,"Tech indUSAtry ","senior product designer ",Bachelor's Degree,USA,130000.00,0.00,0.00,Male
38-41,20+,N/A,Cyber Security,Bachelor's Degree,USA,135000.00,0.00,0.00,Male
38-41,12,indUSAtrial controls,engineer,Bachelor's Degree,USA,140000.00,0.00,0.00,Male
38-41,15,"Electritian ","Journeyman ","Trade, Technical, Vocational Training",USA,140000.00,0.00,0.00,Male
38-41,15,Legal,Senior Attorney,Master's Degree,USA,145000.00,0.00,0.00,Male
38-41,16,Govt,Engineer,Doctorate Degree,USA,147000.00,0.00,0.00,Male
38-41,6,"Technology ",Sr recruiter,Bachelor's Degree,USA,150000.00,0.00,0.00,Male
38-41,20+,MUSAic,Mastering Engineer,Bachelor's Degree,USA,150000.00,0.00,0.00,Male
38-41,17,"Marketing ",Creative Director,Master's Degree,USA,150000.00,0.00,0.00,Male
38-41,19,I/T,Senior software engineer,Bachelor's Degree,USA,150000.00,0.00,0.00,Male
38-41,5,"Education ","Principal ",Doctorate Degree,USA,155000.00,0.00,0.00,Male
38-41,10,"Construction ",General Counsel,Professional Degree,USA,160000.00,0.00,0.00,Male
38-41,16,Software Engineering,"SAP Integration Developer ",Bachelor's Degree,USA,169000.00,0.00,0.00,Male
38-41,15,Transportation,Air Traffic Controller,"Trade, Technical, Vocational Training",USA,171000.00,0.00,0.00,Male
38-41,15,Financial Services,Senior BUSAiness Analyst,Associate Degree,USA,175000.00,0.00,0.00,Male
38-41,15,"Marketing ","Vp ","Some College credit, no degree",CANADA,180000.00,0.00,0.00,Male
38-41,19,Healthcare,VP Finance & CFO,Master's Degree,CANADA,196000.00,0.00,0.00,Male
38-41,5,Software,Sr software development engineer,Bachelor's Degree,USA,200000.00,0.00,0.00,Male
38-41,5,Ospe,Senior design eng,"Some College credit, no degree",USA,200000.00,0.00,0.00,Male
38-41,16,N/A,N/A,Bachelor's Degree,USA,205000.00,0.00,0.00,Male
38-41,5,"Medical ",Physician - FM,Doctorate Degree,USA,240000.00,0.00,0.00,Male
38-41,12,"Consulting ",Manager,Master's Degree,USA,250000.00,0.00,0.00,Male
38-41,13,Technology,"Senior iOS developer ",Bachelor's Degree,USA,270000.00,0.00,0.00,Male
38-41,10,Medicine,Dermatologist,Doctorate Degree,USA,400000.00,0.00,0.00,Male
38-41,7,Health care,Anesthesiologist,Doctorate Degree,USA,400000.00,0.00,0.00,Male
38-41,12,Legal services,Partner,Professional Degree,USA,409580.00,0.00,0.00,Male
38-41,10,Property management,Owner,Doctorate Degree,USA,500000.00,0.00,0.00,Male
38-41,11,Big Law,"Partner ",Master's Degree,USA,900000.00,0.00,0.00,Male
38-41,15,Entertainment,"VP, Creative Marketing",Bachelor's Degree,USA,225000.00,0.00,0.00,Male
38-41,15,Sales,Director / Leader,Master's Degree,USA,175000.00,0.00,0.00,Male
38-41,20+,"Mortgage ",VP Sales,Bachelor's Degree,USA,60000.00,0.00,0.00,Male
38-41,14,Cannabis,Owner,"HighSchoolGraduate,Diplomaortheequivalent(e.g.GED)",USA,22000.00,0.00,0.00,Male
38-41,15,Health Insurance,Associate Director,Bachelor's Degree,USA,115000.00,0.00,0.00,Male
38-41,5,"Shipping, logistics and project solutions ","Branch manager ","High School Graduate, Diploma or the equivalent (e","SOUTH AFRICA ",30400.00,0.00,0.00,Male
38-41,11,Journalism,Sports Editor,"Some College credit, no degree",USA,32240.00,0.00,0.00,Male
38-41,1,Health Field,Med Sec 1,"High School Graduate, Diploma or the equivalent (e",USA,43000.00,0.00,0.00,Male
38-41,20+,"Information Technology ","IT Coordinator ","Some College credit, no degree",USA,49920.00,0.00,0.00,Male
38-41,13,"Food Manufacturing ",Senior CUSAtomer Supply Chain Rep,Bachelor's Degree,USA,75000.00,0.00,0.00,Male
38-41,16,USAPS,"Mail Carrier ","High School Graduate, Diploma or the equivalent (e",USA,115000.00,0.00,0.00,Male
38-41,17,College Sports,"Assistant Athletic Director ",Bachelor's Degree,USA,120000.00,0.00,0.00,Male
38-41,1,Healthcare,Associate Recruiter,Master's Degree,USA,60000.00,0.00,0.00,Male
38-41,8,FinTech,VicePresidentofsolutions,BachelorsDegree,USA,31200.00,0.00,0.00,Male
38-41,5,"Tech/Software ","Instructional Designer ",Bachelor's Degree,USA,65000.00,0.00,0.00,Male
38-41,15,Law Endorcement,Sergeant,Bachelor's Degree,USA,70000.00,0.02,0.00,Male
38-41,10,N/A,elearning developer,Bachelor's Degree,USA,830000.00,0.03,0.00,Male
38-41,7,MLB / MiLB,Coach,"Some College credit, no degree",USA,54000.00,0.10,0.00,Male
38-41,4,"Entertainment ","Manager of Physical Production ",Master's Degree,USA,75000.00,0.10,0.00,Male
38-41,10,"Hospitality ",Revenue Manager,Associate Degree,USA,79000.00,0.12,0.00,Male
38-41,15,Human Resources,BUSAiness Consultant,Bachelor's Degree,USA,82000.00,0.12,0.00,Male
38-41,15,Tech,"Manager of Software Development ","Some College credit, no degree",USA,142000.00,0.15,0.00,Male
38-41,13,Fintech,Director of Product,Master's Degree,USA,200000.00,0.15,0.00,Male
38-41,3,HCM,Principal Program Manager,Master's Degree,USA,112000.00,0.20,0.00,Male
38-41,12,"Wine and Spirits ",National account manager,Bachelor's Degree,USA,124000.00,0.25,0.00,Male
38-41,5,Gov contracting IT,Team lead,Bachelor's Degree,USA,75000.00,650.00,0.00,Male
38-41,18,Healthcare,Emergency Room Tech,"High School Graduate, Diploma or the equivalent (e",USA,35000.00,1000.00,0.00,Male
38-41,15,Defense,Project Manager,Bachelor's Degree,USA,98500.00,1000.00,0.00,Male
38-41,20+,"Banking ",Senior programmer,Bachelor's Degree,USA,100000.00,1000.00,0.00,Male
38-41,9,"Research ","Cognitive neuroscience research ",Doctorate Degree,USA,400000.00,1000.00,0.00,Male
38-41,10,"Higher Education - Enrollment Management ",Admissions Counselor,Bachelor's Degree,USA,43700.00,1000.00,0.00,Male
38-41,12,"Auto insurance ","Senior Examiner ","Some College credit, no degree",USA,80000.00,1000.00,0.00,Male
38-41,20+,"Critical Care Transport ","Base Manager ",Bachelor's Degree,USA,72000.00,1200.00,0.00,Male
38-41,14,Construction,Sr Application Analyst,"Some College credit, no degree",CANADA,95500.00,1300.00,0.00,Male
38-41,7,Alcohol,Sales intelligence manager,Bachelor's Degree,USA,96000.00,1400.00,0.00,Male
38-41,6,"Food Safety ","Territory Representative  ",Bachelor's Degree,USA,48000.00,2000.00,0.00,Male
38-41,20+,Chemical,Lan Technician,"Some College credit, no degree",USA,53000.00,2000.00,0.00,Male
38-41,20+,Banking,Application Analyst,"Some College credit, no degree",USA,73000.00,2000.00,0.00,Male
38-41,15,"Education ","Teacher ",Master's Degree,USA,83000.00,2000.00,0.00,Male
38-41,17,Advertising,Technical Project Manager,Bachelor's Degree,USA,114000.00,2000.00,0.00,Male
38-41,8,"Environmental Consultant ","Associate Biologist ",Master's Degree,USA,114400.00,2000.00,0.00,Male
38-41,3,"Paper and packaging ",Credit Risk Analyst,Master's Degree,USA,47100.00,2500.00,0.00,Male
38-41,6,"Government ",Manager,"Some College credit, no degree",USA,66000.00,2500.00,0.00,Male
38-41,15,Banking,"Fraud manager ",Bachelor's Degree,USA,85000.00,2500.00,0.00,Male
38-41,11,Healrhcare,Practice Administrator,Master's Degree,USA,50000.00,3000.00,0.00,Male
38-41,6,Accounting,"Full Service Tax preparer ",Master's Degree,USA,52000.00,3000.00,0.00,Male
38-41,10,Construction supplier,Senior buyer,Associate Degree,USA,67000.00,3000.00,0.00,Male
38-41,15,"Engineering and Construction ","Mechanical Design Engineer ",Master's Degree,USA,115000.00,3000.00,0.00,Male
38-41,17,Tech,Lead UX Designer,Bachelor's Degree,GERMANY,68000.00,4000.00,0.00,Male
38-41,17,"Aerospace ","Mechanical System Design & Analysis Engineer, Leve",Bachelor's Degree,USA,113000.00,4000.00,0.00,Male
38-41,6,Construction,Journeyman,"HighSchoolGraduate,Diplomaortheequivalent(e.g.GED)",USA,45000.00,5000.00,0.00,Male
38-41,18,Tech,UI Designer,Bachelor's Degree,USA,99000.00,5000.00,0.00,Male
38-41,10,Petcare,InfoSec analyst,Bachelor's Degree,USA,99500.00,5000.00,0.00,Male
38-41,13,N/A,N/A,Bachelor's Degree,USA,100000.00,5000.00,0.00,Male
38-41,13,Legal Services,Managing Attorney,Doctorate Degree,USA,125000.00,5000.00,0.00,Male
38-41,20+,"Advertising ",Executive Producer,Associate Degree,USA,145000.00,5000.00,0.00,Male
38-41,10,Marketing,Managing director,Professional Degree,USA,155000.00,5000.00,0.00,Male
38-41,7,TravelNurseStaffing,ClientManager,BachelorsDegree,USA,35000.00,5000.00,0.00,Male
38-41,18,tech,Weapon engineer,Master's Degree,USA,400000.00,5000.00,0.00,Male
38-41,9,Automotive Software,Implementation,"High School Graduate, Diploma or the equivalent (e",USA,66000.00,5500.00,0.00,Male
38-41,5,Software,Sr Software Eng,Associate Degree,USA,140000.00,6000.00,0.00,Male
38-41,4,Oil and gas,Operator,"High School Graduate, Diploma or the equivalent (e",USA,120000.00,6000.00,0.00,Male
38-41,20+,"Hospitality ",Systems Analyst,"Some College credit, no degree",USA,65000.00,6500.00,0.00,Male
38-41,5,Engineering,Engineer 3,Bachelor's Degree,USA,87000.00,7000.00,0.00,Male
38-41,15,Engineer,Project manager,Bachelor's Degree,USA,130000.00,7000.00,0.00,Male
38-41,15,Telecom,Network Engineer,Bachelor's Degree,USA,82000.00,7500.00,0.00,Male
38-41,10,Biotech Pharma,"Associate Scientist ",Bachelor's Degree,USA,95000.00,7600.00,0.00,Male
38-41,17,Banking,"Project Manager ",Associate Degree,USA,63000.00,8000.00,0.00,Male
38-41,15,Video game engineer,Senior game designer,Master's Degree,USA,100000.00,8000.00,0.00,Male
38-41,16,Technology,Senior Manager Marketing,Master's Degree,USA,100000.00,8000.00,0.00,Male
38-41,20+,Market Research,Senior Market Research Analyst,Doctorate Degree,USA,120000.00,8400.00,0.00,Male
38-41,18,Insurance,"Senior Strategy Manager ",Bachelor's Degree,USA,90000.00,9000.00,0.00,Male
38-41,15,Advertising,Data & Insights manager,Master's Degree,SWITZERLAND,130000.00,9000.00,0.00,Male
38-41,5,"Digital Marketing ",Director of Advertising,"Some High School, No Diploma",USA,60000.00,10000.00,0.00,Male
38-41,9,"Transportation ",Digital Marketing Manager,Bachelor's Degree,USA,75000.00,10000.00,0.00,Male
38-41,10,"Entertainment ",Project Manager,Bachelor's Degree,USA,90000.00,10000.00,0.00,Male
38-41,6,Chemical,Category Manager,Bachelor's Degree,USA,105000.00,10000.00,0.00,Male
38-41,15,Healthcare,Director,Master's Degree,USA,118000.00,10000.00,0.00,Male
38-41,13,Non-Profit,Executive Director,Professional Degree,USA,137700.00,10000.00,0.00,Male
38-41,16,IT,Scrum Master,Bachelor's Degree,USA,138000.00,10000.00,0.00,Male
38-41,15,"Recruiting ","Recruiter ",No Schooling Completed,USA,140000.00,10000.00,0.00,Male
38-41,15,Advertising,Account director,Bachelor's Degree,USA,160000.00,10000.00,0.00,Male
38-41,10,Fintech,Director of CUSAtomer Success,Bachelor's Degree,USA,180000.00,10000.00,0.00,Male
38-41,20+,Ad agency,"VP, Paid Social",Bachelor's Degree,USA,185000.00,10000.00,0.00,Male
38-41,13,Consulting,Principal Consultant,Master's Degree,USA,210000.00,10000.00,0.00,Male
38-41,16,Property Management,Regional Service Manager,Associate Degree,USA,105000.00,10500.00,0.00,Male
38-41,15,"Telecommunications ",Sr. Manager,"Some College credit, no degree",USA,110000.00,11000.00,0.00,Male
38-41,13,Marketing,Manager,Master's Degree,USA,118000.00,11800.00,0.00,Male
38-41,11,IT,BUSAiness Analyst,Bachelor's Degree,USA,95000.00,12000.00,0.00,Male
38-41,17,"Telecommunications ",Project Manager,Bachelor's Degree,USA,98000.00,12000.00,0.00,Male
38-41,15,Retail,Area Manager,Bachelor's Degree,USA,104000.00,12000.00,0.00,Male
38-41,20+,Telecom,Sr corp real estate manager,Bachelor's Degree,USA,120000.00,12000.00,0.00,Male
38-41,12,Tech,"Senior Corporate Counsel ",Doctorate Degree,USA,140000.00,12000.00,0.00,Male
38-41,18,Insurance,"Account executive ",Bachelor's Degree,USA,150000.00,12000.00,0.00,Male
38-41,6,Safety Manager,Safety quality manager,Associate Degree,USA,98600.00,12800.00,0.00,Male
38-41,6,"Banking ","Automation Engineer ",Bachelor's Degree,USA,130000.00,13000.00,0.00,Male
38-41,12,"timber ",operations manager,"Some High School, No Diploma",AUSTRALIA,120000.00,13000.00,0.00,Male
38-41,10,"Software Development ",Development Product Owner Senior,"Some College credit, no degree",USA,98000.00,13700.00,0.00,Male
38-41,10,Banking,Program Manager,Master's Degree,USA,122000.00,14000.00,0.00,Male
38-41,9,Commercial Real Estate,Property Manager,Bachelor's Degree,USA,78000.00,15000.00,0.00,Male
38-41,15,Healthcare,Senior Advisor,Bachelor's Degree,USA,103000.00,15000.00,0.00,Male
38-41,15,"Automotive ","Sr. Engineer ",Bachelor's Degree,USA,120000.00,15000.00,0.00,Male
38-41,15,Software/Tech,Principal Software Engineer,Master's Degree,USA,130000.00,15000.00,0.00,Male
38-41,15,Tech,Product Manager,Bachelor's Degree,USA,165000.00,15000.00,0.00,Male
38-41,15,Transportation,Airline Pilot,Bachelor's Degree,USA,265000.00,15000.00,0.00,Male
38-41,7,Healthcare,Physician- Radiologist,Doctorate Degree,USA,355000.00,15000.00,0.00,Male
38-41,16,"Strategy ",Sr Director,Bachelor's Degree,USA,204009.00,16000.00,0.00,Male
38-41,n/a,Software sales,Sdr,"Some College credit, no degree",USA,57000.00,17000.00,0.00,Male
38-41,20+,Tech,Systems admin,Bachelor's Degree,USA,160000.00,17000.00,0.00,Male
38-41,6,Technology,Sales,Bachelor's Degree,USA,67000.00,18000.00,0.00,Male
38-41,15,Medical devices,Sourcing Manager,Master's Degree,USA,120000.00,18000.00,0.00,Male
38-41,15,Aerospace,Sr. Manager,Bachelor's Degree,USA,135000.00,18000.00,0.00,Male
38-41,11,"Engineering ",Lead,Bachelor's Degree,USA,127500.00,19000.00,0.00,Male
38-41,3,"Merchandising ","Replenishment Analyst ",Bachelor's Degree,USA,55000.00,20000.00,0.00,Male
38-41,10,Digital Marketing,Paid Media Manager,Bachelor's Degree,USA,100000.00,20000.00,0.00,Male
38-41,7,Cpg,Data science manager,Master's Degree,USA,118000.00,20000.00,0.00,Male
38-41,17,Recruiting,Director,Bachelor's Degree,USA,125000.00,20000.00,0.00,Male
38-41,10,Pharma,Project Manager,Master's Degree,USA,130000.00,20000.00,0.00,Male
38-41,17,Financial services,"Manager, PMO",Master's Degree,USA,135000.00,20000.00,0.00,Male
38-41,15,"Healthcare ","Purchasing Manager ",Bachelor's Degree,USA,147000.00,20000.00,0.00,Male
38-41,10,Accounting,Senior manager,Bachelor's Degree,USA,170000.00,20000.00,0.00,Male
38-41,17,N/A,N/A,Master's Degree,USA,200000.00,20000.00,0.00,Male
38-41,15,Banking / finance,SVP - BUSAiness controls,"High School Graduate, Diploma or the equivalent (e",USA,124500.00,21000.00,0.00,Male
38-41,13,BUSAiness electronics,Product Manager,"Some College credit, no degree",USA,145000.00,21000.00,0.00,Male
38-41,17,Tech,Staff software engineer,Bachelor's Degree,USA,210000.00,21000.00,0.00,Male
38-41,5,IT,Program Manager,Bachelor's Degree,USA,150000.00,22500.00,0.00,Male
38-41,14,Energy,Supply Chain,Associate Degree,CANADA,130000.00,23000.00,0.00,Male
38-41,8,IT,Telecommunications Manager,"Some College credit, no degree",USA,122000.00,24000.00,0.00,Male
38-41,10,Sales,Outside sales rep,Associate Degree,USA,48000.00,25000.00,0.00,Male
38-41,15,Manufacturer,"General operations manager ","Some College credit, no degree",USA,85000.00,25000.00,0.00,Male
38-41,14,"Insurance ",Claims Team Manager,Bachelor's Degree,USA,86000.00,25000.00,0.00,Male
38-41,12,Transportation,VP,"Some College credit, no degree",USA,125000.00,25000.00,0.00,Male
38-41,17,N/A,N/A,Bachelor's Degree,USA,126000.00,25000.00,0.00,Male
38-41,8,Fin tech,Sr Manager Solution Engineering,"Some College credit, no degree",USA,150000.00,25000.00,0.00,Male
38-41,15,Tech,Director it,Bachelor's Degree,USA,190000.00,25000.00,0.00,Male
38-41,15,Automotive,Service Advisor,Master's Degree,USA,200000.00,25000.00,0.00,Male
38-41,15,Insurance,Chief Operating Officer,Bachelor's Degree,AUSTRALIA,205000.00,25000.00,0.00,Male
38-41,20+,IT,"Director of IT ","Trade, Technical, Vocational Training",USA,265000.00,25000.00,0.00,Male
38-41,11,Insurance,Product Manager,Bachelor's Degree,USA,140000.00,28000.00,0.00,Male
38-41,13,IT SaaS,"Project Manager ",Master's Degree,USA,120000.00,30000.00,0.00,Male
38-41,15,Entertainment,"Senior Manager, BUSAiness Operations",Master's Degree,USA,140000.00,30000.00,0.00,Male
38-41,16,Tech,Vp,"Some College credit, no degree",USA,160000.00,30000.00,0.00,Male
38-41,16,Digital marketing,Director of online marketing,"Some College credit, no degree",USA,168000.00,30000.00,0.00,Male
38-41,8,eCommerce,Group Product Manager,Master's Degree,USA,190000.00,30000.00,0.00,Male
38-41,17,Finance,"Senior software engineer ",Master's Degree,USA,202000.00,30000.00,0.00,Male
38-41,2,law,associatr,Professional Degree,USA,215000.00,30000.00,0.00,Male
38-41,20+,"Healthcare ","VP Technology ",Master's Degree,USA,230000.00,30000.00,0.00,Male
38-41,14,Banking,Analytic Consultant,Bachelor's Degree,USA,126000.00,31500.00,0.00,Male
38-41,15,"Telecommunications ",Director of Analytics,Bachelor's Degree,USA,165000.00,33000.00,0.00,Male
38-41,20+,"Software ","Senior Director ",Bachelor's Degree,USA,170000.00,33000.00,0.00,Male
38-41,18,Banking,Sr Readiness and Communications Manager,Master's Degree,USA,155000.00,34000.00,0.00,Male
38-41,20+,Software,"Sr. Program Manager ",Bachelor's Degree,USA,140000.00,35000.00,0.00,Male
38-41,14,"Healthcare ",Optometrist,Doctorate Degree,USA,195000.00,35000.00,0.00,Male
38-41,16,Advertising,Group creative director,"Trade, Technical, Vocational Training",USA,210000.00,35000.00,0.00,Male
38-41,17,Corporate Finance,Director,Master's Degree,USA,195000.00,39000.00,0.00,Male
38-41,15,Medical Devices,Senior Finance Manager,Bachelor's Degree,USA,110000.00,40000.00,0.00,Male
38-41,15,Human Resources Information Systems,Systems Architect,Bachelor's Degree,USA,125000.00,40000.00,0.00,Male
38-41,20+,Restaurant,HR Manager,Master's Degree,USA,130000.00,40000.00,0.00,Male
38-41,18,Energy,N/A,Master's Degree,USA,150000.00,40000.00,0.00,Male
38-41,16,Technology,DIRECTOR,Bachelor's Degree,USA,160000.00,40000.00,0.00,Male
38-41,14,"Banking ",SVP; Senior Tech Manager,"Some College credit, no degree",USA,164000.00,40000.00,0.00,Male
38-41,14,Tech,"Software engineering manager ",Bachelor's Degree,USA,198000.00,40000.00,0.00,Male
38-41,13,HR,Director,Bachelor's Degree,USA,200000.00,40000.00,0.00,Male
38-41,15,CPG,"Director, Sales",Master's Degree,USA,173000.00,48000.00,0.00,Male
38-41,8,"Manufacturing ",Sales Manager,Bachelor's Degree,USA,140000.00,50000.00,0.00,Male
38-41,13,Finance,Director FPA,Bachelor's Degree,USA,165000.00,50000.00,0.00,Male
38-41,5,"Digital marketing ","CMO ","Some College credit, no degree",USA,175000.00,50000.00,0.00,Male
38-41,13,Healthcare,Director,Doctorate Degree,USA,185000.00,50000.00,0.00,Male
38-41,14,tech,N/A,Bachelor's Degree,USA,215000.00,50000.00,0.00,Male
38-41,19,"Finance ","Executive Director Portfolio Analysis Group ",Bachelor's Degree,USA,170000.00,55000.00,0.00,Male
38-41,15,Consumer Goods,Director,Master's Degree,USA,190000.00,57000.00,0.00,Male
38-41,8,Restaurant,Owner,Associate Degree,USA,50000.00,60000.00,0.00,Male
38-41,16,Banking and Wealth Management,Private Client Manager,Master's Degree,USA,160000.00,60000.00,0.00,Male
38-41,20+,Banking,Product Manager,Bachelor's Degree,USA,220000.00,60500.00,0.00,Male
38-41,5,EdTech,"Sales Executive ","High School Graduate, Diploma or the equivalent (e",USA,85000.00,70000.00,0.00,Male
38-41,10,Sales,Regional Recruiter,"High School Graduate, Diploma or the equivalent (e",USA,40000.00,90000.00,0.00,Male
38-41,18,TV and film producer,"Producer ",Bachelor's Degree,USA,200000.00,100000.00,0.00,Male
38-41,12,Texh,Director,Doctorate Degree,USA,220000.00,100000.00,0.00,Male
38-41,15,Media adtech,Director of BD,Bachelor's Degree,USA,213000.00,106000.00,0.00,Male
38-41,16,Banking,President,Professional Degree,USA,232000.00,115000.00,0.00,Male
38-41,15,Tech,Alliance Manager,Bachelor's Degree,USA,175000.00,120000.00,0.00,Male
38-41,6,Outsourced services,President,Bachelor's Degree,USA,350000.00,175000.00,0.00,Male
38-41,7,Law,"Attorney ",Doctorate Degree,USA,350000.00,202000.00,0.00,Male
38-41,20+,"Media ","National Account Executive ",Bachelor's Degree,USA,65000.00,340000.00,0.00,Male
38-41,2,"Medicine ",Dermatologist,Doctorate Degree,USA,600000.00,550000.00,0.00,Male
38-41,15,Entertainment,CTO,"Some College credit, no degree",USA,NULL,NULL,0.00,Male
38-41,6,Healthcare,Data Engineer,Bachelor's Degree,USA,100000.00,0.00,0.00,Non-Binary
38-41,6,"Higher Ed ","Director of operations ",Master's Degree,USA,67000.00,0.00,0.00,Non-Binary
38-41,4,Healthcare,Laboratory Lead,"High School Graduate, Diploma or the equivalent (e",USA,52000.00,2200.00,0.00,Non-Binary
38-41,2,"Public health ",Resource Specialist,Doctorate Degree,USA,49500.00,1000.00,0.00,Non-Binary
38-41,20+,CUSAtomer service,Service desk tech 1,"High School Graduate, Diploma or the equivalent (e",USA,35000.00,0.00,0.00,Prefer Not
38-41,14,Public Safety,"Forensic Scientist ",Bachelor's Degree,USA,64000.00,0.00,0.00,Prefer Not
38-41,8,Healthcare,Manager,Master's Degree,USA,70000.00,0.00,0.00,Prefer Not
38-41,13,Higher Education,Academic Dean,Doctorate Degree,USA,95000.00,0.00,0.00,Prefer Not
38-41,10,"E-commerce ",Buyer,Bachelor's Degree,USA,105000.00,0.00,0.00,Prefer Not
38-41,12,Fashion,District Manager,"High School Graduate, Diploma or the equivalent (e",USA,120000.00,0.00,0.00,Prefer Not
38-41,10,Manufacturing,Channel mgr,Bachelor's Degree,USA,85000.00,0.10,0.00,Prefer Not
38-41,14,CPG,Senior Marketing Manager,Master's Degree,USA,190000.00,0.30,0.00,Prefer Not
