Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
22-25,4,Automotive,Controls Design Engineer,Bachelor's Degree,USA,90000.00,9000.00,7000.00,Male
22-25,4,biotech,SRA,Bachelor's Degree,USA,100000.00,8000.00,7000.00,Male
22-25,4,Consumer Goods,Product Manager,Bachelor's Degree,USA,85000.00,12750.00,7000.00,Female
22-25,4,Technology,Project Manager,Bachelor's Degree,USA,120000.00,0.00,7000.00,Female
22-25,4,Recruiting,Technical Recruiter,Bachelor's Degree,USA,58000.00,8500.00,9500.00,Female
22-25,4,"Advertising ",Associate Producer,Bachelor's Degree,USA,80000.00,0.03,10000.00,Female
22-25,4,B2B,"Marketing Specialist ",Bachelor's Degree,USA,90000.00,0.00,10000.00,Female
22-25,4,BANKING,Senior Product Manager,Master's Degree,CANADA,120000.00,15000.00,10000.00,Female
22-25,4,"Communications ",Senior Communications Specialist,Bachelor's Degree,USA,80000.00,8000.00,10000.00,Female
22-25,4,Consulting,Senior consulting analyst,Bachelor's Degree,USA,85000.00,2000.00,10000.00,Female
22-25,4,Consulting,Professional Service Consultant,Bachelor's Degree,USA,125000.00,16000.00,10000.00,Male
22-25,4,"Consulting ","Vice President ",Bachelor's Degree,USA,140000.00,50000.00,10000.00,Female
22-25,4,Finance,"Financial analyst ",Bachelor's Degree,USA,94000.00,5000.00,10000.00,Male
22-25,4,"Healthcare technology ",Systems Analyst,Bachelor's Degree,USA,90000.00,0.00,10000.00,Female
22-25,4,Insurance,N/A,Bachelor's Degree,USA,65000.00,6500.00,10000.00,Female
22-25,4,IT,Senior Data Engineer,Master's Degree,USA,116000.00,8000.00,10000.00,Female
22-25,4,Law,Associate,Bachelor's Degree,USA,200000.00,50000.00,10000.00,Female
22-25,4,Logistics,Area Manager,Bachelor's Degree,USA,54000.00,0.00,10000.00,Male
22-25,4,Marketing Tech,Growth Marketer (Conversion Rate Optimization Spec,Bachelor's Degree,USA,80000.00,8000.00,10000.00,Male
22-25,4,"Pharmaceuticals ","Research Scientist ",Master's Degree,USA,81000.00,7000.00,10000.00,Male
22-25,4,Political Fundraising (Dems),Senior Digital Strategist,Master's Degree,USA,88000.00,0.00,10000.00,Female
22-25,4,Technology,Support,Bachelor's Degree,USA,80000.00,0.00,10000.00,Female
22-25,4,Technology,Sr. Marketing Manager,Bachelor's Degree,USA,150000.00,0.00,10000.00,Female
22-25,4,Technology,Sales Marketing Insights,Bachelor's Degree,USA,110000.00,11000.00,10000.00,Female
22-25,4,Technology,Product development,Bachelor's Degree,USA,120000.00,12000.00,10000.00,Female
22-25,4,Technology,"Sales Engineer ","Some College credit, no degree",USA,170000.00,20000.00,10000.00,Female
22-25,4,Technology,Product Marketing Manager,Bachelor's Degree,USA,150000.00,0.00,10000.00,Female
22-25,4,IT,Product Owner,Bachelor's Degree,IRELAND,90000.00,10000.00,12000.00,Male
22-25,4,Consulting,Consultant,Bachelor's Degree,USA,89000.00,12000.00,12500.00,Male
22-25,4,Technology,Security Auditor,Master's Degree,USA,110000.00,16500.00,14500.00,Male
22-25,4,Entertainment,Recruiter,Bachelor's Degree,USA,85000.00,0.00,15000.00,Female
22-25,4,N/A,Executive Assistant to CEO,Bachelor's Degree,USA,75000.00,3500.00,15000.00,Female
22-25,4,"Recruiting ","Recruiting Coordinator ",Master's Degree,USA,53000.00,0.00,15000.00,Female
22-25,4,Technology,Senior Cloud Solution Architect,Bachelor's Degree,USA,145000.00,50000.00,15000.00,Female
22-25,4,"Aviation ","Captain ",Bachelor's Degree,USA,440000.00,40000.00,20000.00,Male
22-25,4,Finance,Associate,Bachelor's Degree,USA,175000.00,125000.00,20000.00,Male
22-25,4,Investment Banking,Associate,Bachelor's Degree,USA,175000.00,0.00,20000.00,Female
22-25,4,Biotech/Pharmaceuticals,Senior Accountant,Master's Degree,USA,115000.00,11500.00,22500.00,Female
22-25,4,Technology,Marketing manager,Bachelor's Degree,USA,85000.00,0.00,25000.00,Female
22-25,4,Technology,Software Engineer,Bachelor's Degree,USA,170000.00,0.00,25000.00,Male
22-25,4,Technology,technical program manager,Master's Degree,USA,155000.00,15000.00,25000.00,Female
22-25,4,Technology,Sales Director,Bachelor's Degree,USA,175000.00,0.00,30000.00,Female
22-25,4,Technology,Business Development Manager,Bachelor's Degree,USA,102000.00,12000.00,30000.00,Male
22-25,4,Consulting,"Senior consultant ",Master's Degree,USA,185000.00,40000.00,35000.00,Female
22-25,4,"Automotive ",Sr mechanical engineer,Bachelor's Degree,USA,110000.00,35000.00,50000.00,Male
22-25,4,"Media ","Junior marketing ",Bachelor's Degree,CANADA,240000.00,0.00,50000.00,Male
22-25,4,Technology,Software developer,Master's Degree,USA,150000.00,0.00,50000.00,Male
22-25,4,Supply Chain,General Manager,No Schooling Completed,USA,135000.00,23500.00,55000.00,Male
22-25,4,"Finance ",Venture Associate,Associate Degree,USA,150000.00,0.00,100000.00,Female
22-25,4,Insurance,Senior Actuarial Analyst,Bachelor's Degree,USA,105000.00,10500.00,100000.00,Female
22-25,4,Online Retail,"Operations Manager ",Bachelor's Degree,USA,93000.00,2000.00,13000.00,Male
22-25,4,Finance,Senior Marketing Associate,Bachelor's Degree,USA,86500.00,7500.00,5000.00,Female
22-25,4,"Aerospace ",Systems Engineer 2,Bachelor's Degree,USA,82000.00,0.00,4000.00,Female
22-25,4,Energy (Oil),Cyber Engineer,Master's Degree,USA,102700.00,0.00,5000.00,Male
22-25,4,Public Relations,Public Relations Specialist,Master's Degree,USA,110000.00,10000.00,1000.00,Female
22-25,4,Engineering & Real Estate,"Engineer & Real Estate Agent ",Master's Degree,USA,140000.00,6000.00,10000.00,Male
22-25,4,N/A,EA,Bachelor's Degree,USA,50000.00,0.00,2000.00,Female
22-25,4,Technology,"Analyst ",Bachelor's Degree,USA,212160.00,0.00,50000.00,Female
22-25,4,"Insurance ","Digital product owner ",Bachelor's Degree,USA,85000.00,7000.00,5000.00,Female
22-25,4,Finance Tech,Salesforce admin,Bachelor's Degree,USA,135000.00,1000.00,0.00,Female
22-25,4,Legal,Intellectual property paralegal,Bachelor's Degree,USA,75000.00,0.00,0.00,Female
22-25,4,"Real Estate ","Listing Coordinator ","Some College credit, no degree",USA,58000.00,0.00,0.00,Female
22-25,4,"Skincare sales ","Client relations supervisor ","Trade, Technical, Vocational Training",USA,42000.00,12000.00,0.00,Female
22-25,4,Technology,Resource Operations Analyst,Bachelor's Degree,USA,64480.00,0.00,0.00,Male
22-25,4,"Marketing ",Brand Manager,Bachelor's Degree,AUSTRALIA,80000.00,0.00,0.00,Female
22-25,4,Electrical,"Business Office Coordinator ",Bachelor's Degree,USA,48000.00,0.00,0.00,Female
22-25,4,"Education ","Substitute ",Bachelor's Degree,USA,18000.00,0.00,0.00,Female
22-25,4,Engineering,GIS Specialist III,Bachelor's Degree,USA,61000.00,0.00,0.00,Female
22-25,4,Health care,"Dermatology Medical Assistant ","Some College credit, no degree",USA,34560.00,0.00,0.00,Female
22-25,4,"Veterinary ",Veterinary Technician (Nurse),Bachelor's Degree,USA,32000.00,2000.00,0.00,Female
22-25,4,Finance,Senior analyst,Bachelor's Degree,USA,82900.00,19900.00,0.00,Female
22-25,4,Accounting,"First year auditor ",Master's Degree,USA,70000.00,0.00,0.00,Female
22-25,4,Advertising,GraphicDesigner,BachelorsDegree,MALAYSIA,45000.00,0.00,0.00,Female
22-25,4,"Non profit ","Outreach and communications coordinator ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,5,Tech,QA Analyst,Bachelor's Degree,USA,65000.00,0.00,0.00,Female
22-25,5,"Academia ","Graduate Student ",Bachelor's Degree,USA,33000.00,0.00,0.00,Female
22-25,5,Accounting,Senior Associate,Bachelor's Degree,"IRELAND ",48000.00,0.00,0.00,Female
22-25,5,Accounting,Client partner,"Some College credit, no degree",USA,48000.00,1000.00,0.00,Female
22-25,5,Accounting,Manager,Bachelor's Degree,USA,121000.00,20000.00,0.00,Female
22-25,5,Accounting,"General Accountant ",Bachelor's Degree,CANADA,57500.00,0.00,0.00,Male
22-25,5,Accounting,Staff Accountant,Master's Degree,USA,75000.00,0.00,0.00,Prefer Not
22-25,5,Accounting,"Corporate Staff accountant ",Bachelor's Degree,USA,72000.00,5000.00,0.00,Female
22-25,5,Military,E-5 Commander Support Staff,"Some College credit, no degree",USA,54000.00,0.00,0.00,Female
22-25,5,Addiction Treatment,Recovery Coach Manager,Associate Degree,USA,60000.00,5000.00,0.00,Female
22-25,5,"Administration ","CS/Lead Administration ",Associate Degree,CANADA,31600.00,0.00,0.00,Female
22-25,5,"Administration ","Administrative Support ",Bachelor's Degree,USA,48000.00,0.00,0.00,Female
22-25,5,"Administration ","Administration all rounder ",No Schooling Completed,"NEW ZEALAND ",66000.00,0.00,0.00,Female
22-25,5,"Administration ",Secretary/ Graphic Design,"Some College credit, no degree",USA,25000.00,0.00,0.00,Female
22-25,5,"Administration ",Executive Assistant,Bachelor's Degree,USA,65000.00,0.00,0.00,Female
22-25,5,Advertising,"Social Creative ",Bachelor's Degree,ENGLAND,40000.00,0.00,0.00,Female
22-25,5,"Advertising ",Senior Media Planner,Bachelor's Degree,USA,72000.00,3000.00,0.00,Female
22-25,5,"Advertising ",Producer,Bachelor's Degree,SINGAPORE,48000.00,3000.00,0.00,Female
22-25,5,Aerospace,Lab Technician,Bachelor's Degree,USA,56000.00,250.00,0.00,Female
22-25,5,Aerospace,Senior Financial Analyst,Master's Degree,USA,72000.00,4000.00,0.00,Female
22-25,5,Aerospace,Spacecraft Technician,"Trade, Technical, Vocational Training",USA,83000.00,0.00,0.00,Male
22-25,5,"Aerospace ",Commodity Manager,Bachelor's Degree,USA,80750.00,0.00,0.00,Male
22-25,5,"Aesthetics ",Marketing Director,Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,5,Environmental Compliance,Compliance Administrator,Bachelor's Degree,USA,49920.00,300.00,0.00,Female
22-25,5,Agency,senior brand strategist,Bachelor's Degree,USA,125000.00,1000.00,0.00,Female
22-25,5,"Aggregates ","Laborer ","Some College credit, no degree",USA,58000.00,0.00,0.00,Male
22-25,5,"Airline ",Flight Safety Specialist,Master's Degree,USA,108896.00,2000.00,0.00,Female
22-25,5,"Amusement Park/Hospitality ","Human Resources Manager ",Associate Degree,USA,41000.00,0.00,0.00,Female
22-25,5,Animal Care,COO,"Some College credit, no degree",USA,80000.00,5000.00,0.00,Female
22-25,5,Architecture,Project Administrative Assistant,"High School Graduate, Diploma or the equivalent (e",USA,38000.00,500.00,0.00,Female
22-25,5,Architecture,Architectural Designer,Bachelor's Degree,USA,55000.00,0.00,0.00,Male
22-25,5,"Architecture ",N/A,Master's Degree,USA,100000.00,0.00,0.00,Female
22-25,5,"Architecture ",Junior Designer,Master's Degree,USA,55000.00,1000.00,0.00,Male
22-25,5,Art & Design,Operations Manager,Bachelor's Degree,USA,35700.00,0.00,0.00,Female
22-25,5,Art & Design,N/A,Bachelor's Degree,USA,40000.00,0.00,0.00,Male
22-25,5,Automative,Human Resources Generalist,Bachelor's Degree,USA,65000.00,0.00,0.00,Female
22-25,5,Automotive,Service Advisor,Associate Degree,USA,60000.00,0.00,0.00,Male
22-25,5,Automotive,Car Salesman,Bachelor's Degree,USA,200000.00,0.00,0.00,Male
22-25,5,"Automotive ",CUSAtomer Service Account Specialist,Bachelor's Degree,USA,44000.00,0.00,0.00,Female
22-25,5,"Automotive ","Service manager ","High School Graduate, Diploma or the equivalent (e",USA,66000.00,0.00,0.00,Female
22-25,5,"Automotive ","Automotive Technician ","Trade, Technical, Vocational Training",USA,92000.00,2500.00,0.00,Male
22-25,5,"Automotive ",Project Liasion,"Trade, Technical, Vocational Training",USA,55000.00,5000.00,0.00,Male
22-25,5,"Automotive ",Sales Manager,Bachelor's Degree,AUSTRALIA,72000.00,8000.00,0.00,Male
22-25,5,"Automotive ",Mechanical Design Engineer,Bachelor's Degree,USA,74500.00,8000.00,0.00,Male
22-25,5,"Automotive ",Product specialist,Bachelor's Degree,USA,77000.00,10000.00,0.00,Female
22-25,5,Aviation,"Call center cUSAtomer service representative ","High School Graduate, Diploma or the equivalent (e",USA,37958.40,0.00,0.00,Female
22-25,5,"Aviation ","Flight Attendant ","Some College credit, no degree",USA,56000.00,0.00,0.00,Female
22-25,5,BANKING,LeadAssociateofOperations,"SomeCollegecredit,nodegree",USA,74000.00,0.00,0.00,Female
22-25,5,BANKING,"Sr. QA Analyst ","Some College credit, no degree",USA,43000.00,0.00,0.00,Female
22-25,5,BANKING,Lead teller,Bachelor's Degree,USA,32000.00,0.00,0.00,Female
22-25,5,BANKING,Teller,Associate Degree,USA,32448.00,0.00,0.00,Female
22-25,5,BANKING,Personal banker,Associate Degree,USA,43000.00,2000.00,0.00,Female
22-25,5,BANKING,Bank Branch Manager,"Some College credit, no degree",USA,51000.00,4250.00,0.00,Female
22-25,5,BANKING,"Enterprise Fraud Analyst ","Some College credit, no degree",USA,36500.00,0.00,0.00,Male
22-25,5,BANKING,Financial Center Manager,Bachelor's Degree,USA,65000.00,0.00,0.00,Male
22-25,5,BANKING,Financial Crimes Investigator,Master's Degree,USA,73000.00,0.00,0.00,Male
22-25,5,BANKING,Payment Systems Specialist,Associate Degree,USA,44000.00,600.00,0.00,Male
22-25,5,BANKING,Relationship Manager II,Bachelor's Degree,USA,67000.00,8000.00,0.00,Male
22-25,5,BANKING,Relationship manager team support,"Some College credit, no degree",USA,73000.00,8000.00,0.00,Female
22-25,5,BEAUTY,Educator for brand,"Trade, Technical, Vocational Training",CANADA,65000.00,0.00,0.00,Female
22-25,5,BEAUTY,"Hairstylist ","Trade, Technical, Vocational Training",USA,70000.00,0.00,0.00,Female
22-25,5,BEAUTY,Beauty Advisor,Bachelor's Degree,USA,31000.00,0.00,0.00,Female
22-25,5,BEAUTY,Aesthetician,"Trade, Technical, Vocational Training",USA,30000.00,200.00,0.00,Male
22-25,5,Health Care,"BCBA ",Master's Degree,USA,45000.00,18000.00,0.00,Female
22-25,5,Alcoholic Beverages,"Account manager ","Some College credit, no degree",USA,70000.00,9000.00,0.00,Female
22-25,5,Biotech,"Sr research associate ",Bachelor's Degree,USA,76000.00,7600.00,0.00,Female
22-25,5,Biotech,Marketing Coordinator,Bachelor's Degree,USA,44160.00,0.00,0.00,Male
22-25,5,"Bookkeeping ",Accounting Associate,"Some College credit, no degree",USA,52000.00,2000.00,0.00,Male
22-25,5,"Broadcast ",Media Specialist,Bachelor's Degree,USA,37000.00,0.00,0.00,Female
22-25,5,"Broadcast ",Broadcast Engineer,Bachelor's Degree,NEW ZEALAND,100000.00,0.00,0.00,Male
22-25,5,Business,Team Lead,"Some College credit, no degree",USA,35000.00,500.00,0.00,Female
22-25,5,Call center,Account Management Representative 0,Master's Degree,USA,55000.00,0.00,0.00,Female
22-25,5,Call Center Management,Call Center Supervisor,Associate Degree,USA,52000.00,0.00,0.00,Male
22-25,5,"Caregiving ","Nanny ",Associate Degree,USA,33000.00,0.00,0.00,Female
22-25,5,"Casino Marketing ",N/A,"High School Graduate, Diploma or the equivalent (e",USA,60000.00,6000.00,0.00,Female
22-25,5,Casino/Gaming,Financial Auditor,Bachelor's Degree,USA,45000.00,2000.00,0.00,Male
22-25,5,Charity,"Donor Care Coordinator ","Some College credit, no degree",AUSTRALIA,77000.00,0.00,0.00,Male
22-25,5,Chemicala,Regulatory Affairs Specialist,Bachelor's Degree,USA,83000.00,4000.00,0.00,Male
22-25,5,Child care,Nanny,Bachelor's Degree,USA,43000.00,0.00,0.00,Female
22-25,5,Child Care,"Nanny ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,5,"Child care ",Teacher,"Some High School, No Diploma",USA,23400.00,0.00,0.00,Female
22-25,5,Childcare,Leadteacher,BachelorsDegree,USA,50000.00,0.00,0.00,Female
22-25,5,Childcare,Nanny,"High School Graduate, Diploma or the equivalent (e",USA,65000.00,1000.00,0.00,Female
22-25,5,Childcare,Nanny,Bachelor's Degree,USA,56000.00,2000.00,0.00,Female
22-25,5,"Childcare ","Preschool Teacher ",Bachelor's Degree,USA,35360.00,0.00,0.00,Female
22-25,5,"Childcare ","Preschool Teacher ",Bachelor's Degree,USA,45760.00,100.00,0.00,Female
22-25,5,"Civil Service ","Administration ","High School Graduate, Diploma or the equivalent (e",USA,21500.00,0.01,0.00,Female
22-25,5,Cleaning,Cleaner,"Some High School, No Diploma",AUSTRALIA,32000.00,0.00,0.00,Female
22-25,5,Clincial Research,CRA,Bachelor's Degree,USA,81000.00,0.00,0.00,Female
22-25,5,"Clinical Research ",Clinical Research Coordinator,Master's Degree,USA,57500.00,0.00,0.00,Female
22-25,5,Sports,Tennis coach,Master's Degree,USA,95000.00,0.00,0.00,Male
22-25,5,Coffee,"Shift manager ",Associate Degree,USA,29000.00,0.00,0.00,Female
22-25,5,coffee,"Barista ","High School Graduate, Diploma or the equivalent (e",USA,20000.00,500.00,0.00,Female
22-25,5,"College Admissions ",College Access Adviser,Bachelor's Degree,USA,40000.00,0.00,0.00,Male
22-25,5,Commercial insurance broker,"Assistant Vice President ",Bachelor's Degree,USA,87500.00,5000.00,0.00,Female
22-25,5,Commercial Real Estate,"Administrative Assistant ",Bachelor's Degree,USA,57000.00,0.00,0.00,Female
22-25,5,Commercial Real Estate,Marketing,Bachelor's Degree,USA,55000.00,9000.00,0.00,Female
22-25,5,Communications,Social Media Manager,Bachelor's Degree,USA,45000.00,0.00,0.00,Female
22-25,5,Communications,Sr. Content Specialist,Bachelor's Degree,USA,69000.00,8000.00,0.00,Female
22-25,5,Communications/Marketing,Public Relations Specialist,Bachelor's Degree,USA,54000.00,0.00,0.00,Female
22-25,5,"Communications/Marketing ","Corporate Communications Specialist ",Master's Degree,USA,48000.00,0.00,0.00,Female
22-25,5,Construction,Assistant Project Manager,Bachelor's Degree,USA,85000.00,0.00,0.00,Female
22-25,5,Construction,Project Engineer,Bachelor's Degree,USA,63000.00,5000.00,0.00,Female
22-25,5,Construction,BIM Manager,Bachelor's Degree,AUSTRALIA,100000.00,0.00,0.00,Male
22-25,5,Construction,Carpenter,"Trade, Technical, Vocational Training",CANADA,115000.00,2000.00,0.00,Male
22-25,5,Construction,Senior Project Engineer,Bachelor's Degree,USA,92000.00,8000.00,0.00,Male
22-25,5,Construction,Assistant Project Manager,Bachelor's Degree,USA,71500.00,10000.00,0.00,Male
22-25,5,Construction,Controller,Master's Degree,USA,98800.00,12000.00,0.00,Male
22-25,5,Construction,"Owner ",Bachelor's Degree,USA,200000.00,50000.00,0.00,Male
22-25,5,"Construction ",Project manager,Associate Degree,USA,35000.00,0.00,0.00,Female
22-25,5,"Construction ","Executive Assistant ",Bachelor's Degree,CANADA,58000.00,500.00,0.00,Female
22-25,5,"Construction ",Construction Administrator,Associate Degree,USA,40000.00,600.00,0.00,Female
22-25,5,"Construction ","Assistant Project Manager ","Some College credit, no degree",USA,80000.00,2500.00,0.00,Female
22-25,5,Construction Project Management,Assistant Project Manager,Bachelor's Degree,AUSTRALIA,86500.00,0.00,0.00,Female
22-25,5,Consulting,Analyst,Master's Degree,"IRELAND ",35000.00,0.00,0.00,Female
22-25,5,"Corporate ","Contractor Negotiator ","Some College credit, no degree",USA,70000.00,0.00,0.00,Female
22-25,5,"Cosmetics ","Creative marketing producer ",Associate Degree,ISRAEL,35000.00,0.00,0.00,Female
22-25,5,"Cosmetologist ",Lash Tech,"Trade, Technical, Vocational Training",USA,36000.00,0.00,0.00,Female
22-25,5,CPG,Social Media Coordinator,Bachelor's Degree,USA,60000.00,0.00,0.00,Female
22-25,5,CPG,Senior Analyst,Bachelor's Degree,USA,95000.00,10000.00,0.00,Female
22-25,5,Creative,Brand Strategist,Bachelor's Degree,USA,80000.00,10000.00,0.00,Female
22-25,5,"CUSAtomer SerioUSAly ","Returns Liaison Assistance ","Some College credit, no degree",USA,40000.00,200.00,0.00,Female
22-25,5,CUSAtomer service,"Scan coordinator ",Bachelor's Degree,USA,31200.00,0.00,0.00,Female
22-25,5,CUSAtomer Service,CUSAtomer Experience Agent,Bachelor's Degree,USA,40000.00,0.00,0.00,Female
22-25,5,CUSAtomer service,Trainer,Associate Degree,USA,44200.00,0.00,0.00,Female
22-25,5,CUSAtomer service,"Supervisor ",Bachelor's Degree,USA,45000.00,0.00,0.00,Female
22-25,5,CUSAtomer Service,CUSAtomer Service Representative,"Some College credit, no degree",USA,38000.00,0.00,0.00,Female
22-25,5,CUSAtomer Service,"CUSAtomer service rep ","Some College credit, no degree",USA,27000.00,0.00,0.00,Male
22-25,5,CUSAtomer Service,Operations Supervisor,"Some College credit, no degree",USA,52500.00,0.00,0.00,Male
22-25,5,CUSAtomer Service,Data Analyst,Associate Degree,USA,45760.00,1200.00,0.00,Male
22-25,5,"CUSAtomer Service ",Cashier/ Service Desk,Associate Degree,USA,24206.00,0.00,0.00,Female
22-25,5,"CUSAtomer service ",Assistant manager,"Some College credit, no degree",USA,30360.00,0.00,0.00,Female
22-25,5,"CUSAtomer service ","Administers assistant ",Associate Degree,USA,28880.00,0.00,0.00,Female
22-25,5,"cUSAtomer service ","cUSAtomer representative ",Associate Degree,USA,58240.00,10.00,0.00,Female
22-25,5,"CUSAtomer Service ","CUSAtomer Service Representative ",Bachelor's Degree,USA,36000.00,1000.00,0.00,Female
22-25,5,"CUSAtomer Service ","Escalations ",Bachelor's Degree,USA,38000.00,470.00,0.00,Male
22-25,5,"CUSAtomer service experience ","CUSAtomer service representative ","Some College credit, no degree",USA,38500.00,0.00,0.00,Female
22-25,5,Cyber Security,IT Security Engineer,Bachelor's Degree,USA,90000.00,0.10,0.00,Male
22-25,5,"Cyber security ","Senior application security engineer ",Master's Degree,USA,220000.00,20000.00,0.00,Male
22-25,5,Defense,Sales Administration Intern,Bachelor's Degree,USA,36400.00,0.00,0.00,Female
22-25,5,Dental,"Orthodontic dental assistant ",Associate Degree,USA,38000.00,500.00,0.00,Female
22-25,5,Dental,Dental Assistant,Associate Degree,USA,41000.00,1000.00,0.00,Female
22-25,5,Dentistry,"Dental assistant ","Some College credit, no degree",USA,34000.00,0.00,0.00,Female
22-25,5,Design,Graphic Designer,Bachelor's Degree,USA,60000.00,0.00,0.00,Female
22-25,5,Design,"Digital Designer ",Bachelor's Degree,USA,85000.00,0.00,0.00,Female
22-25,5,Design,Graphic designer,"High School Graduate, Diploma or the equivalent (e",CANADA,75000.00,3000.00,0.00,Female
22-25,5,Design,"Client Services Coordinator ",Bachelor's Degree,USA,54080.00,0.00,0.00,Prefer Not
22-25,5,"Design ",Graphic Designer,Bachelor's Degree,USA,41000.00,500.00,0.00,Female
22-25,5,Design/Tech,Designer,Bachelor's Degree,AUSTRALIA,96000.00,15000.00,0.00,Male
22-25,5,"Digital Advertising ",Marketing Manager,Bachelor's Degree,USA,60000.00,6000.00,0.00,Male
22-25,5,Digital Marketing,Digital Marketing Strategist,Bachelor's Degree,USA,80000.00,0.00,0.00,Female
22-25,5,Digital Media,Project manager,Master's Degree,USA,65000.00,0.00,0.00,Male
22-25,5,"Dispatcher ",Delivery lead,"Some College credit, no degree",USA,45000.00,0.00,0.00,Female
22-25,5,Dog boarding,Kennel technician,Bachelor's Degree,USA,31200.00,100.00,0.00,Female
22-25,5,"early childhood education ",early childhood educator,"Trade, Technical, Vocational Training",AUSTRALIA,48000.00,0.00,0.00,Female
22-25,5,Ecommerce/marketing,"Social Media Coordinator and Copywriter ",Bachelor's Degree,USA,45760.00,0.00,0.00,Female
22-25,5,Ed Tech,Sr. CUSAtomer Success Manager,Bachelor's Degree,USA,65000.00,30000.00,0.00,Female
22-25,5,Education,Library Technician,Master's Degree,USA,14400.00,0.00,0.00,Female
22-25,5,Education,"Teacher ",Bachelor's Degree,USA,35000.00,0.00,0.00,Female
22-25,5,Education,Program Associate,Bachelor's Degree,USA,36775.00,0.00,0.00,Female
22-25,5,Education,Teacher,Master's Degree,USA,41000.00,0.00,0.00,Female
22-25,5,Education,Research Assistant,Bachelor's Degree,USA,45000.00,0.00,0.00,Female
22-25,5,Education,HR Business partner,Bachelor's Degree,CANADA,80000.00,0.00,0.00,Female
22-25,5,Education,Social studies teacher 9-12,Master's Degree,USA,83000.00,0.00,0.00,Female
22-25,5,Education,Reading Specialist,Master's Degree,USA,58000.00,0.00,0.00,Female
22-25,5,Education,Marketing and Communications Associate,Master's Degree,USA,48000.00,2000.00,0.00,Female
22-25,5,Education,Teacher,Bachelor's Degree,USA,74000.00,0.00,0.00,Male
22-25,5,"Education ","Aboriginal Education Officer ",Bachelor's Degree,AUSTRALIA,45000.00,0.00,0.00,Female
22-25,5,"Education ",Educational intern,"Some College credit, no degree",USA,50000.00,0.00,0.00,Female
22-25,5,"Education ","Classroom Teacher ",Bachelor's Degree,USA,55000.00,0.00,0.00,Female
22-25,5,Education/Public Health,Violence prevention Intern,Master's Degree,USA,28000.00,0.00,0.00,Female
22-25,5,Educational Support,Retirement Assistant,"Some College credit, no degree",USA,54340.00,0.00,0.00,Male
22-25,5,Electrical,Sr. CUSAtomer Care Specialist,"Some College credit, no degree",USA,53000.00,0.00,0.00,Female
22-25,5,Energy,Assistant Project Manager - Solar,Bachelor's Degree,USA,85000.00,15000.00,0.00,Male
22-25,5,Engineering,Digital marketing specialist,Bachelor's Degree,CANADA,50000.00,0.00,0.00,Female
22-25,5,Entertainment,N/A,Master's Degree,USA,60000.00,0.00,0.00,Female
22-25,5,Entertainment,Stripper,Bachelor's Degree,USA,80000.00,0.00,0.00,Female
22-25,5,Entertainment,"Operations Coordinator ",Bachelor's Degree,USA,60000.00,1000.00,0.00,Male
22-25,5,"Entertainment ","Executive Assistant ",Bachelor's Degree,USA,53000.00,0.00,0.00,Female
22-25,5,"Entertainment ",Digital Marketing Coordinator,Bachelor's Degree,USA,36000.00,3600.00,0.00,Female
22-25,5,"Entertainment marketing ",Graphic Designer/ Digital Designer,Bachelor's Degree,USA,75000.00,0.00,0.00,Female
22-25,5,"Entertainment Production ","Operations Manager ",Bachelor's Degree,USA,60000.00,0.00,0.00,Male
22-25,5,Environmental,Education & Outreach Coordinator,Bachelor's Degree,USA,48000.00,0.00,0.00,Female
22-25,5,Environmental Tourism,Interpretive Programs Naturalist,Bachelor's Degree,USA,40000.00,200.00,0.00,Female
22-25,5,Events,Event Manager,Bachelor's Degree,USA,47000.00,1000.00,0.00,Female
22-25,5,External Affaira,Advocacy Relations,Master's Degree,USA,52000.00,0.00,0.00,Female
22-25,5,Fashion," Associate, Social Media",Bachelor's Degree,USA,72500.00,0.00,0.00,Female
22-25,5,Fashion and Retail,Operations Associate,Bachelor's Degree,USA,46000.00,4000.00,0.00,Female
22-25,5,Fashion retail,"Client advisor ",Associate Degree,USA,130000.00,0.00,0.00,Female
22-25,5,Fast Food,Operating Partner,"High School Graduate, Diploma or the equivalent (e",USA,52000.00,140000.00,0.00,Female
22-25,5,"Fast food ","Crew trainer ","Some College credit, no degree","ENGLAND ",15000.00,0.00,0.00,Female
22-25,5,"Fastener ","Buyer ","Some College credit, no degree",USA,65000.00,0.00,0.00,Female
22-25,5,Federal Govt,Analyst,Master's Degree,CANADA,75000.00,0.00,0.00,Female
22-25,5,Film,Executive Assistant,Bachelor's Degree,USA,58500.00,0.00,0.00,Female
22-25,5,Film,Tv editor,Bachelor's Degree,USA,92000.00,0.00,0.00,Female
22-25,5,Film & TV,PA,"Some College credit, no degree",NEW ZEALAND,70000.00,0.00,0.00,Female
22-25,5,Film/media,"Cinematographer ",Bachelor's Degree,USA,52000.00,0.00,0.00,Male
22-25,5,Finance,Operations Associate,Master's Degree,USA,43000.00,0.00,0.00,Female
22-25,5,Finance,"Business analyst ",Bachelor's Degree,USA,55000.00,1000.00,0.00,Female
