Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
30-33,5,FinTech,Client Success,Master's Degree,USA,87000.00,24000.00,5000.00,Female
30-33,5,IT,"Service Delivery Manager ",Master's Degree,USA,90000.00,47000.00,5000.00,Female
30-33,5,Manufacturing,EHS Generalist,Bachelor's Degree,USA,70000.00,0.00,5000.00,Male
30-33,5,Consulting,Solution Analyst,Master's Degree,USA,72000.00,0.00,5000.00,Male
30-33,5,Chemicals,HR Analyst,Bachelor's Degree,USA,90000.00,10000.00,5000.00,Male
30-33,5,Banking,AVP,Bachelor's Degree,USA,120000.00,40000.00,5000.00,Male
30-33,5,"Biotech ",Associate Director Medical Affairs,Doctorate Degree,USA,200000.00,40000.00,5000.00,Male
30-33,6,Health tech,Data scientist,Bachelor's Degree,USA,135000.00,0.00,5000.00,Female
30-33,6,Manufacturing,Technical writer,Bachelor's Degree,USA,100000.00,0.02,5000.00,Female
30-33,6,Tech,"HR Generalist ",Bachelor's Degree,USA,94000.00,0.05,5000.00,Female
30-33,6,Accounting,Senior Accountant,Master's Degree,USA,75000.00,3000.00,5000.00,Female
30-33,6,Media and Advertising,Creative Director,Associate Degree,USA,115000.00,5000.00,5000.00,Female
30-33,6,Accounting,Accounting Manager,Bachelor's Degree,USA,130000.00,20000.00,5000.00,Female
30-33,6,DAS,Mechanical Engineer,Master's Degree,USA,80000.00,0.00,5000.00,Male
30-33,6,Tech,Financial Analyst- FP&A,Bachelor's Degree,USA,115000.00,0.00,5000.00,Male
30-33,6,Logistics,Transportation Supervisor,"Some College credit, no degree",USA,77250.00,7250.00,5000.00,Male
30-33,6,Grocery Retailing - Corporate,Project Manager,Bachelor's Degree,USA,80000.00,22000.00,5000.00,Male
30-33,7,"Agriculture ",Food Safety Specialist,"Some College credit, no degree",USA,47500.00,0.00,5000.00,Female
30-33,7,"Advertising ",Designer,Bachelor's Degree,USA,90000.00,0.00,5000.00,Female
30-33,7,"Policy advocacy ","Director, research and eval ",Master's Degree,USA,95000.00,0.00,5000.00,Female
30-33,7,Transportation,Team Lead,Bachelor's Degree,USA,100000.00,0.00,5000.00,Female
30-33,7,Biotechnology,Process engineer,Bachelor's Degree,USA,115000.00,0.00,5000.00,Female
30-33,7,"Agriculture ",Director of Talent,Bachelor's Degree,USA,180000.00,0.00,5000.00,Female
30-33,7,Healthcare,patient services manager,Bachelor's Degree,USA,74000.00,0.00,5000.00,Female
30-33,7,Clinical Research,Senior Clinical Trial Monitor,Bachelor's Degree,USA,126000.00,0.00,5000.00,Female
30-33,7,Oil and gas,Engineer,Bachelor's Degree,USA,156000.00,0.15,5000.00,Female
30-33,7,"Healthcare ",Program Manager,Bachelor's Degree,USA,110000.00,1000.00,5000.00,Female
30-33,7,Travel,Manager - Revenue Management,Bachelor's Degree,USA,116000.00,1500.00,5000.00,Female
30-33,7,Architecture,"Sr architectural designer ",Bachelor's Degree,USA,82000.00,2000.00,5000.00,Female
30-33,7,Tech,Strategy & BUSAiness Development,Master's Degree,SINGAPORE,100000.00,8000.00,5000.00,Female
30-33,7,environmental science,associate,Master's Degree,USA,85500.00,9500.00,5000.00,Female
30-33,7,Tech,Senior Marketing Manager,Bachelor's Degree,USA,140000.00,10000.00,5000.00,Female
30-33,7,Sport,Manager,Bachelor's Degree,USA,100000.00,15000.00,5000.00,Female
30-33,7,Medicine,"Physician assistant ",Master's Degree,USA,98000.00,18000.00,5000.00,Female
30-33,7,"Constant ","Owner/ consultant ",Bachelor's Degree,USA,120000.00,20000.00,5000.00,Female
30-33,7,"Software ",Software Engineer,Bachelor's Degree,USA,165000.00,0.00,5000.00,Male
30-33,7,Aviation,Aviation Planner,Master's Degree,USA,78000.00,2000.00,5000.00,Male
30-33,7,Aerospace/defense,Engineering Manager,Master's Degree,USA,112000.00,8000.00,5000.00,Male
30-33,7,IndUSAtrial Maintenance,Manager-Leader,Bachelor's Degree,USA,70000.00,10000.00,5000.00,Male
30-33,7,Engineering/ Construction,Structural Engineer,Master's Degree,USA,112000.00,30000.00,5000.00,Male
30-33,7,Software,Sr Consultant,Bachelor's Degree,USA,121000.00,45000.00,5000.00,Male
30-33,8,"Construction ","Cost Engineer ",Bachelor's Degree,USA,98300.00,0.00,5000.00,Female
30-33,8,Automotive,Supply chain manager,Bachelor's Degree,USA,100000.00,0.00,5000.00,Female
30-33,8,Tech,CUSAtomer Success Manager,Bachelor's Degree,USA,105000.00,0.00,5000.00,Female
30-33,8,Healthcare,Psychologist,Doctorate Degree,USA,105000.00,0.00,5000.00,Female
30-33,8,Tech,"Tech recruiter ",Bachelor's Degree,USA,123000.00,0.00,5000.00,Female
30-33,8,Accounting,Director of Accounting,Master's Degree,USA,163000.00,0.00,5000.00,Female
30-33,8,"Tech Recruiting ",Recruiting Coordinator,Bachelor's Degree,USA,74000.00,0.05,5000.00,Female
30-33,8,Financial Services,Sr Financial Analyst,Master's Degree,USA,100000.00,2500.00,5000.00,Female
30-33,8,"Product ","Product development manager ",Bachelor's Degree,USA,110009.00,3000.00,5000.00,Female
30-33,8,Retail,HR project manager,Bachelor's Degree,USA,114000.00,3000.00,5000.00,Female
30-33,8,Marketing,"Digital marketing lead strategist ",Master's Degree,USA,110000.00,4000.00,5000.00,Female
30-33,8,Retail/ Corporate,Sr Program Manager,Master's Degree,USA,97000.00,4800.00,5000.00,Female
30-33,8,Fashion/Retail,Senior Merchant,"Some College credit, no degree",USA,110000.00,6000.00,5000.00,Female
30-33,8,Aerospace,HR Manager,Master's Degree,USA,112000.00,7000.00,5000.00,Female
30-33,8,"Public accounting ",Tax manager,Master's Degree,USA,125000.00,7500.00,5000.00,Female
30-33,8,Legal,Financial Controller,Bachelor's Degree,USA,93500.00,8000.00,5000.00,Female
30-33,8,"Capital Markets ",Finance Manager,Master's Degree,CANADA,100000.00,15000.00,5000.00,Female
30-33,8,"Financial services ","Senior marketing manager ",Master's Degree,USA,125000.00,15000.00,5000.00,Female
30-33,8,"Marketing ",Marketing Manager,Bachelor's Degree,USA,130000.00,16000.00,5000.00,Female
30-33,8,Insurance,Workers Compensation AdjUSAter,Bachelor's Degree,USA,110000.00,16500.00,5000.00,Female
30-33,8,Biotech,Finance Manager,Master's Degree,USA,122000.00,18000.00,5000.00,Female
30-33,8,Consumer Goods,Manager,Bachelor's Degree,USA,130000.00,19500.00,5000.00,Female
30-33,8,Consulting,Manager,Master's Degree,USA,170000.00,20000.00,5000.00,Female
30-33,8,IT,IT BUSAiness Partner,Bachelor's Degree,USA,120000.00,10000.00,5000.00,Male
30-33,8,Logistics,Software Engineer,Bachelor's Degree,USA,135000.00,13000.00,5000.00,Male
30-33,8,Sales,"Regional Sales Manager ",Bachelor's Degree,USA,110000.00,25000.00,5000.00,Male
30-33,9,"IT/aviation ",HR Manager (head of HR),Bachelor's Degree,USA,88360.00,0.00,5000.00,Female
30-33,9,Healthcare,Speech Language Pathologist,Master's Degree,USA,104000.00,0.00,5000.00,Female
30-33,9,Tech,Marketing programs manager,Bachelor's Degree,USA,110000.00,0.00,5000.00,Female
30-33,9,Transportation/Engineering/Construction,Construction Manager,Bachelor's Degree,USA,129500.00,0.00,5000.00,Female
30-33,9,"Financial technology ",Program Manager,Bachelor's Degree,USA,150000.00,0.00,5000.00,Female
30-33,9,N/A,"Senior Product Manager ",Master's Degree,USA,150000.00,0.15,5000.00,Female
30-33,9,Consumer spending packaged goods,"Category manager ",Bachelor's Degree,USA,145000.00,0.20,5000.00,Female
30-33,9,Finance,Finance Director,Bachelor's Degree,USA,88000.00,2000.00,5000.00,Female
30-33,9,"Pharmaceutical ","Senior scientist ",Bachelor's Degree,USA,102850.00,8228.00,5000.00,Female
30-33,9,IT,Product manager,Bachelor's Degree,USA,120000.00,12000.00,5000.00,Female
30-33,9,"Advertising ","Account director ",Bachelor's Degree,USA,96000.00,15000.00,5000.00,Female
30-33,9,N/A,Finance Manager,Bachelor's Degree,USA,130000.00,20000.00,5000.00,Female
30-33,9,"Manufacturing ","manager ",Master's Degree,USA,108000.00,25000.00,5000.00,Female
30-33,9,Tech,Sr Brand Manager,Bachelor's Degree,USA,145000.00,14500.00,5000.00,Male
30-33,9,Health,Director,Bachelor's Degree,USA,135000.00,20000.00,5000.00,Male
30-33,10,Marketing,Sr Comms Specialist,Bachelor's Degree,USA,73000.00,0.00,5000.00,Female
30-33,10,Nursing,Transfer Center RN,Bachelor's Degree,USA,80000.00,0.00,5000.00,Female
30-33,10,Mental Health,Clinical Psychologist,Doctorate Degree,USA,105000.00,0.00,5000.00,Female
30-33,10,"Production ","Senior producer ",Bachelor's Degree,USA,110000.00,4000.00,5000.00,Female
30-33,10," Corporate Retail",Planner,Bachelor's Degree,USA,130000.00,7000.00,5000.00,Female
30-33,10,Logistics,Senior Human Resources BUSAiness Partner,Bachelor's Degree,USA,82400.00,8240.00,5000.00,Female
30-33,10,Biotech,"TMF Sr Specialist ",Bachelor's Degree,USA,120000.00,12000.00,5000.00,Female
30-33,10,Chemicals,Corporate Communications Manager,Bachelor's Degree,USA,132500.00,13250.00,5000.00,Female
30-33,10,Consulting,"Senior consultant ",Bachelor's Degree,USA,123000.00,15000.00,5000.00,Female
30-33,10,Manufacturing,"Marketing manager ",Bachelor's Degree,USA,147000.00,15000.00,5000.00,Female
30-33,10,Supply Chain,Demand Planner - Manager,Bachelor's Degree,USA,120000.00,18960.00,5000.00,Female
30-33,10,Oil & Gas,Commercial Systems Manager,Bachelor's Degree,USA,125000.00,20000.00,5000.00,Female
30-33,10,Technology,Senior Content Marketing Manager,Master's Degree,USA,140000.00,20000.00,5000.00,Female
30-33,10,Consulting,Finance Manager,Bachelor's Degree,USA,140000.00,21000.00,5000.00,Female
30-33,10,Tech,Lead Product Manager,Bachelor's Degree,USA,213000.00,21000.00,5000.00,Female
30-33,10,USAer Experience Design,Staff Product Designer,Bachelor's Degree,USA,148000.00,25000.00,5000.00,Female
30-33,10,"Pharmaceuticals ",Senior clinical research associate,Bachelor's Degree,USA,170000.00,30000.00,5000.00,Female
30-33,10,Sales,Enterprise Account Executive,Bachelor's Degree,USA,100000.00,50000.00,5000.00,Female
30-33,10,"Phlebotomy ",Lead,"Trade, Technical, Vocational Training",USA,68000.00,2500.00,5000.00,Male
30-33,10,Sales,Sales Operations Lead,Bachelor's Degree,USA,208000.00,11000.00,5000.00,Male
30-33,10,"Software Engineer ","Product Engineer, Accessibility ",Bachelor's Degree,USA,138000.00,20000.00,5000.00,Male
30-33,10,Healthcare,"Physician ",Doctorate Degree,USA,450000.00,100000.00,5000.00,Male
30-33,11,Health,Consultant,Master's Degree,USA,108000.00,0.00,5000.00,Female
30-33,11,Payments,Risk & Compliance Manager,Bachelor's Degree,USA,130000.00,0.00,5000.00,Female
30-33,11,Healthcare,Division Administrator,Master's Degree,USA,165000.00,0.00,5000.00,Female
30-33,11,Non-Profit,Director of Development,Bachelor's Degree,USA,154000.00,0.00,5000.00,Female
30-33,11,Technology,"Marketing Manager ",Bachelor's Degree,USA,135000.00,12000.00,5000.00,Female
30-33,11,"Information Security ",Lead Information Security Specialist,"Some College credit, no degree",USA,130000.00,20000.00,5000.00,Female
30-33,11,Distribution (Jan/San or MRO),Category Manager,Bachelor's Degree,USA,123000.00,24600.00,5000.00,Female
30-33,12,"Financial ",Marketing Communications Manager,Bachelor's Degree,USA,87000.00,0.10,5000.00,Female
30-33,12,Healthcare/Tech,"Computer Specialist ",Bachelor's Degree,USA,90000.00,5500.00,5000.00,Female
30-33,12,"Legal tech ","Senior director ",Bachelor's Degree,USA,165000.00,30000.00,5000.00,Female
30-33,12,Government,analyst software implementation,Bachelor's Degree,USA,83500.00,1500.00,5000.00,Male
30-33,13,IT,Engineering,"Some High School, No Diploma",USA,200000.00,60000.00,5000.00,Male
30-33,14,Retail Banking,Branch Manager,"High School Graduate, Diploma or the equivalent (e",CANADA,90000.00,10000.00,5000.00,Female
30-33,15,IT,Sr Project Manager,Bachelor's Degree,USA,120000.00,0.00,5000.00,Female
30-33,15,Healthcare,Director,Master's Degree,USA,118000.00,29500.00,5000.00,Female
30-33,15,"Healthcare ",Sr. IT Audit,Bachelor's Degree,USA,95000.00,0.00,5000.00,Male
30-33,7,IT,Systems Admin,"Some College credit, no degree",USA,70000.00,5000.00,5009.00,Male
30-33,2,"Healthcare ",Physician Assistant - Emergency Department,Master's Degree,USA,110000.00,5000.00,6000.00,Female
30-33,4,Manufacturing,Senior Data Analyst,Bachelor's Degree,USA,82000.00,16400.00,6000.00,Female
30-33,10,Fintech,"Marketing and Social Media Analyst ",Master's Degree,USA,57000.00,0.00,6000.00,Female
30-33,10,Health Care,Account Manager,Bachelor's Degree,USA,145000.00,25000.00,6000.00,Male
30-33,11,Consulting,Consultant,Bachelor's Degree,USA,125000.00,25000.00,6500.00,Female
30-33,2,Semiconductors,Sales Engineer,Bachelor's Degree,USA,88000.00,30000.00,7000.00,Female
30-33,5,Tech,"HR specialist ",Bachelor's Degree,USA,61700.00,0.00,7000.00,Female
30-33,6,"Manufacturing ",HR Manager,Bachelor's Degree,USA,85000.00,8500.00,7000.00,Female
30-33,7,"Healthcare Technology ","Product Manger ",Bachelor's Degree,USA,120000.00,25000.00,7000.00,Female
30-33,7,"Mortgage/financial ","Mortgage financial advisor ",Bachelor's Degree,USA,90000.00,30000.00,7000.00,Female
30-33,8,"Financial Services ","Analytic Consultant ",Bachelor's Degree,USA,100000.00,12000.00,7000.00,Female
30-33,8,"Biotech ",Marketing Manager,Bachelor's Degree,USA,132000.00,18000.00,7000.00,Female
30-33,9,Manufacturing,Senior Process Engineer,Master's Degree,USA,167000.00,0.00,7000.00,Male
30-33,10,Retail,Senior Analyst,Bachelor's Degree,USA,90000.00,15000.00,7000.00,Female
30-33,10,Legal,"Sr. Manager of Recruiting ",Bachelor's Degree,USA,157000.00,17000.00,7000.00,Female
30-33,10,Energy,"Commercial Manager ",Bachelor's Degree,USA,152000.00,40000.00,7000.00,Female
30-33,10,Tech,"Enterprise Account Executive ",Bachelor's Degree,USA,125000.00,125000.00,7000.00,Female
30-33,10,CPG,CUSAtomer Development Manager,Master's Degree,USA,130000.00,19500.00,7009.00,Male
30-33,7,N/A,Senior Procurement Manager,Bachelor's Degree,USA,118000.00,0.15,7500.00,Female
30-33,7,"Financial technology ",Financial controls and special projects lead - sen,Bachelor's Degree,USA,110000.00,16500.00,7500.00,Female
30-33,8,"Technology Manufacturer ",Support manager,Bachelor's Degree,USA,105000.00,0.00,7500.00,Male
30-33,8,Banking,Finance Manager,Bachelor's Degree,USA,103000.00,15000.00,7500.00,Male
30-33,10,Human Resources,Human Resources Manager,Master's Degree,USA,125000.00,18750.00,7500.00,Female
30-33,10,"Insurance ",Operations Manager,Bachelor's Degree,USA,90000.00,0.00,7500.00,Male
30-33,11,Software,"Staff Software Engineer ",Bachelor's Degree,USA,180000.00,18000.00,7500.00,Male
30-33,5,Legal marketing,Senior marketing content specialist,Bachelor's Degree,USA,100000.00,5000.00,8000.00,Female
30-33,8,Healthcare,Human Resources manager,Master's Degree,USA,115000.00,5000.00,8000.00,Female
30-33,9,Oil and Gas,Crude Oil Scheduler,Bachelor's Degree,USA,123200.00,13000.00,8000.00,Female
30-33,1,N/A,RN,Bachelor's Degree,USA,115000.00,0.00,10000.00,Female
30-33,1,Legal,Associate,Doctorate Degree,USA,205000.00,25000.00,10000.00,Female
30-33,1,Healthcare,Physician,Doctorate Degree,USA,386000.00,0.00,10000.00,Male
30-33,1,Health care,RN,Bachelor's Degree,USA,98000.00,29000.00,10000.00,Male
30-33,3,Human Resources,Senior Human Resource Assistant,Bachelor's Degree,USA,47000.00,0.00,10000.00,Female
30-33,3,"Pharmaceuticals ",Medical Science Liaison,Doctorate Degree,USA,190000.00,38000.00,10000.00,Female
30-33,3,Medicine,Hospitalist,Doctorate Degree,USA,250000.00,0.00,10000.00,Male
30-33,3,"Chemical ",Research chemist,Doctorate Degree,USA,105000.00,1050.00,10000.00,Male
30-33,3,Mental Health,"Director of Clinical Services and Operations ",Master's Degree,USA,115000.00,17000.00,10000.00,Male
30-33,4,Mortgage,Loan Originator,Associate Degree,USA,125000.00,0.00,10000.00,Female
30-33,4,"Health care ","Doctor of Physical therapy ",Doctorate Degree,USA,81121.00,0.00,10000.00,Female
30-33,4,"Pharmaceutical ",Global Safety Senior Manager,Doctorate Degree,USA,140000.00,20000.00,10000.00,Female
30-33,4,Sports,Content Manager,Bachelor's Degree,USA,45000.00,5000.00,10000.00,Male
30-33,4,Tech,Software Engineer,Bachelor's Degree,USA,168000.00,10000.00,10000.00,Male
30-33,5,"Manufacturing ",Compliance Specialist,Master's Degree,USA,100000.00,0.00,10000.00,Female
30-33,5,Fintech,Consultant,Master's Degree,USA,105000.00,0.00,10000.00,Female
30-33,5,Research,"Clinical Trial Manager ",Master's Degree,USA,150000.00,0.00,10000.00,Female
30-33,5,Tech,Senior Data Analyst,Bachelor's Degree,USA,165000.00,0.00,10000.00,Female
30-33,5,Tech,Product Manager,Bachelor's Degree,USA,180000.00,0.00,10000.00,Female
30-33,5,Insurance,"Sr Data Scientist ",Master's Degree,USA,130000.00,0.15,10000.00,Female
30-33,5,Consumer Packaged Goods,Category Specialist/ Category Advisor,Bachelor's Degree,USA,88500.00,10000.00,10000.00,Female
30-33,5,eCommerce,eCommerce Manager,"Some High School, No Diploma",USA,100000.00,10000.00,10000.00,Female
30-33,5,"Healthcare ","Sr. manager ",Master's Degree,USA,145000.00,10000.00,10000.00,Female
30-33,5,Consulting,Technology consultant,Bachelor's Degree,USA,125000.00,13000.00,10000.00,Female
30-33,5,IT Consulting,Senior Associate,Master's Degree,USA,130000.00,15000.00,10000.00,Female
30-33,5,Talent Management,N/A,Master's Degree,USA,140000.00,20000.00,10000.00,Female
30-33,5,N/A,Account Manager,Bachelor's Degree,USA,120000.00,45000.00,10000.00,Female
30-33,5,Automotive,PM,Master's Degree,USA,125000.00,0.00,10000.00,Male
30-33,5,"Education ","Administrator ",Master's Degree,USA,200000.00,0.00,10000.00,Male
30-33,5,Consulting,Tech Consultant,Bachelor's Degree,USA,110000.00,5000.00,10000.00,Male
30-33,5,Law,Senior Associate,Professional Degree,USA,205000.00,53000.00,10000.00,Male
30-33,5,Banking,Confidential,Bachelor's Degree,USA,125000.00,65000.00,10000.00,Male
30-33,6,Pharmacology,"Manager, Pharmacology ",Master's Degree,CANADA,125000.00,0.00,10000.00,Female
30-33,6,Healthcare,Physician Assistant,Master's Degree,USA,210000.00,0.00,10000.00,Female
30-33,6,Clinical Research,"Senior Clinical Research Associate ",Master's Degree,USA,121000.00,3000.00,10000.00,Female
30-33,6," technology",Sr Workday Analyst,Bachelor's Degree,USA,120000.00,12000.00,10000.00,Male
30-33,6,Technology,"Go to market marketing bUSAiness manager ",Master's Degree,USA,160000.00,24000.00,10000.00,Male
30-33,6,"Tech ","District Manager ",Bachelor's Degree,USA,80000.00,60000.00,10000.00,Male
30-33,6,Biotech,BUSAiness Development,Bachelor's Degree,USA,145000.00,135000.00,10000.00,Male
30-33,7,IT,"Manager ",Master's Degree,USA,143000.00,0.00,10000.00,Female
30-33,7,"Sales- healthcare software ","Account Executive ",Bachelor's Degree,USA,110000.00,0.00,10000.00,Female
30-33,7,Tech,Executive Assistant,Bachelor's Degree,USA,70000.00,8000.00,10000.00,Female
30-33,7,Law,Employment Attorney,Doctorate Degree,USA,160000.00,8000.00,10000.00,Female
30-33,7,Beauty,E-commerce Manager,Bachelor's Degree,USA,95000.00,9500.00,10000.00,Female
30-33,7,ENVIRONMENTAL HEALTH & SAFETY,HSE MANAGER,Master's Degree,USA,98000.00,10000.00,10000.00,Female
30-33,7,Pharma,Process Engineer,Bachelor's Degree,USA,100000.00,10000.00,10000.00,Female
30-33,7,Pharma,Client services director,Bachelor's Degree,USA,113000.00,10000.00,10000.00,Female
30-33,7,"Biotech ","Staff engineer ",Doctorate Degree,USA,126000.00,10000.00,10000.00,Female
30-33,7,Medical diagnostics,Medical Science Liaison,Master's Degree,USA,153000.00,15300.00,10000.00,Female
30-33,7,CPG,Consumer Insights Manager,Bachelor's Degree,USA,130000.00,19500.00,10000.00,Female
30-33,7,Software,"Account Executive ",Bachelor's Degree,USA,85000.00,95000.00,10000.00,Female
30-33,7,"High tech ","Fp&a manager ",Bachelor's Degree,USA,160000.00,13250.00,10000.00,Male
30-33,7,Consulting,Manager,Master's Degree,USA,140000.00,15000.00,10000.00,Male
30-33,7,e-commerce,Senior Category Manager,Bachelor's Degree,USA,100000.00,20000.00,10000.00,Male
30-33,8,Marketing,Project Manager,Associate Degree,USA,95000.00,0.00,10000.00,Female
30-33,8,"Accounting ",Tax manager,Master's Degree,USA,120000.00,0.00,10000.00,Female
30-33,8,Tech,Sr. Brand Manager,Bachelor's Degree,USA,145000.00,0.00,10000.00,Female
30-33,8,"Defense ",Program manager,Bachelor's Degree,USA,175000.00,0.00,10000.00,Female
30-33,8,"Retail ",Senior Marketing Manager,Bachelor's Degree,USA,140000.00,0.00,10000.00,Female
30-33,8,Healthcare/Pharma,"Senior Manager ",Master's Degree,USA,160000.00,0.20,10000.00,Female
30-33,8,Scientific Research,Clinical Research Associate I (In-HoUSAe),Master's Degree,USA,85600.00,4000.00,10000.00,Female
30-33,8,Consulting,Senior consultant,Master's Degree,USA,90000.00,4000.00,10000.00,Female
30-33,8,Finance,"Associate, Marketing",Bachelor's Degree,USA,105000.00,20000.00,10000.00,Female
30-33,8,Safety,"Network health and safety manager ",Bachelor's Degree,USA,118000.00,20000.00,10000.00,Female
30-33,8,Tech,"Recruiter ",Bachelor's Degree,USA,135000.00,20000.00,10000.00,Female
30-33,8,Health Tech,Biostatistician,Master's Degree,USA,170000.00,25000.00,10000.00,Female
30-33,8,Insurance,Project Management Sr Manager,Master's Degree,USA,128500.00,30000.00,10000.00,Female
30-33,8,Advertising,Sr Manager,Bachelor's Degree,USA,160000.00,30000.00,10000.00,Female
30-33,8,"Tech ",Client Solutions Manager,Master's Degree,USA,120000.00,40000.00,10000.00,Female
30-33,8,Pharmaceutical Sales,"Territory bUSAiness manager ",Master's Degree,USA,145000.00,40000.00,10000.00,Female
30-33,8,Pharma,"Senior Manager ",Master's Degree,USA,155000.00,40000.00,10000.00,Female
30-33,8,Technology,Director Cloud Services,Master's Degree,USA,225000.00,75000.00,10000.00,Female
30-33,8,Aerospace,Mechanical Engineer,Bachelor's Degree,USA,120500.00,0.03,10000.00,Male
30-33,8,"Healthcare Technology ",Analytics Director,Master's Degree,USA,112000.00,0.10,10000.00,Male
30-33,8,Consulting,Technology Consultant,Bachelor's Degree,USA,121000.00,5000.00,10000.00,Male
30-33,8,Consulting,Senior Consultant,Master's Degree,USA,160000.00,30000.00,10000.00,Male
30-33,8,Legal,Associate,Professional Degree,USA,175000.00,30000.00,10000.00,Male
30-33,9,Management consulting,Associate,Master's Degree,USA,106000.00,12000.00,10000.00,Female
30-33,9,Insurance,Actuarial Manager,Bachelor's Degree,USA,150000.00,12500.00,10000.00,Female
30-33,9,Automotive design,Creative sculptor,Bachelor's Degree,USA,95000.00,13000.00,10000.00,Female
30-33,9,Healthcare,Recruiter,Bachelor's Degree,USA,100000.00,15000.00,10000.00,Female
30-33,9,Retail,Supply Chain Manager,Bachelor's Degree,USA,120000.00,18000.00,10000.00,Female
30-33,9,CPG,R&D Manager,Bachelor's Degree,USA,123000.00,18000.00,10000.00,Female
30-33,9,"Restaurant ",Lead Product Manager,Bachelor's Degree,USA,186000.00,27000.00,10000.00,Female
30-33,9,"E-commerce ",Manager,Master's Degree,USA,87000.00,0.00,10000.00,Male
30-33,9,Consumer Electronics,Senior Mechanical Engineer,Bachelor's Degree,USA,100000.00,0.00,10000.00,Male
30-33,9,Tech,Senior Technical Recruiter,Bachelor's Degree,USA,155000.00,0.00,10000.00,Male
30-33,9,Medical Device,"Corporate ",Bachelor's Degree,USA,92000.00,9200.00,10000.00,Male
30-33,9,Finance,Researcher,Master's Degree,USA,125000.00,25000.00,10000.00,Male
30-33,9,technology,head of growth,Bachelor's Degree,USA,205000.00,75000.00,10000.00,Male
30-33,9,Title & Escrow,Sales Executive,Bachelor's Degree,USA,80000.00,20000.00,10000.00,Prefer Not
30-33,10,Tech,Director of Brand,Bachelor's Degree,USA,170000.00,0.00,10000.00,Female
30-33,10,"Technology ","VP, Accounting ",Master's Degree,USA,195000.00,0.00,10000.00,Female
30-33,10,Entertainment/Tech,Creative Producer,Bachelor's Degree,USA,135000.00,12000.00,10000.00,Female
30-33,10,Oil and Gas,Reliability engineer,Bachelor's Degree,USA,130000.00,13000.00,10000.00,Female
30-33,10,Tech,Government Relations Manager,Bachelor's Degree,USA,175000.00,19250.00,10000.00,Female
30-33,10,"Events ","VP Marketing ",Bachelor's Degree,USA,140000.00,20000.00,10000.00,Female
30-33,10,CPG,Associate Brand Manager,Master's Degree,USA,128000.00,21000.00,10000.00,Female
30-33,10,Social Media,Social Media Manager,Bachelor's Degree,USA,128500.00,25600.00,10000.00,Female
30-33,10,Software,Director of UX,Associate Degree,USA,143000.00,28000.00,10000.00,Female
30-33,10,Tech,"Sr. Recruiter ",Associate Degree,CANADA,130000.00,30000.00,10000.00,Female
30-33,10,Health tech,Program Manager,Bachelor's Degree,USA,145700.00,30000.00,10000.00,Female
30-33,10,Biotech/Medical Device Sales,Inside Sales,Bachelor's Degree,USA,96000.00,45000.00,10000.00,Female
30-33,10,Retail,"Director of bUSAiness development ",Bachelor's Degree,USA,180000.00,100000.00,10000.00,Female
30-33,10,Tech Sales,"Account Executive ",Bachelor's Degree,USA,160000.00,160000.00,10000.00,Female
30-33,10,Pharmaceuticals,"Sr. Specialist, Engineering",Bachelor's Degree,USA,103000.00,10000.00,10000.00,Male
30-33,10,Advertising,Senior Client Lead,Bachelor's Degree,USA,120000.00,72000.00,10000.00,Male
30-33,11,Tech,"Account exec ",Bachelor's Degree,CANADA,160000.00,0.00,10000.00,Female
30-33,11,Tech,Group Product Manager,Bachelor's Degree,USA,233000.00,0.00,10000.00,Female
30-33,11,"Medical devices ","Senior USAer experience designer ",Bachelor's Degree,USA,125000.00,12500.00,10000.00,Female
30-33,11,"Med tech ",Sr Product Manager,Master's Degree,USA,139000.00,20850.00,10000.00,Female
30-33,11,Technology,Sr cUSAtomer success manager,Bachelor's Degree,USA,125000.00,25000.00,10000.00,Female
30-33,11,Professional services,Manager,Master's Degree,USA,240000.00,48000.00,10000.00,Female
30-33,11,"Logistics ",Logistics Manager,Master's Degree,USA,102970.00,10000.00,10000.00,Male
30-33,11,Tech,Product Analyst,Bachelor's Degree,USA,138000.00,10000.00,10000.00,Male
30-33,11,Visual communications,Video artist,"Some College credit, no degree",USA,150000.00,15000.00,10000.00,Male
30-33,12,Fashion design,Design director,"Some College credit, no degree",USA,150000.00,0.00,10000.00,Male
30-33,12,Marketing,VP of USA Marketing,Bachelor's Degree,USA,200000.00,0.00,10000.00,Male
30-33,12,Tech / Telecom,"Senior Manager, Analytics ",Master's Degree,USA,144000.00,21600.00,10000.00,Male
30-33,13,Health tech,"Manager ",Master's Degree,USA,140000.00,80000.00,10000.00,Female
30-33,14,Software,Director of Information Security,Master's Degree,USA,175000.00,35000.00,10000.00,Male
30-33,1,Fintech,BUSAiness Analyst,Bachelor's Degree,USA,59000.00,0.05,11000.00,Male
30-33,9,"Finance ",Finance Analyst,Bachelor's Degree,USA,97000.00,15000.00,11000.00,Female
30-33,3,Tech,Training Specialist/PM,Bachelor's Degree,USA,73000.00,0.00,12000.00,Female
30-33,5,Tech,"Technical product manager ",Master's Degree,USA,121000.00,0.03,12000.00,Female
30-33,6,"Tech ","Technical recruiter ",Bachelor's Degree,"IRELAND ",57200.00,0.00,12000.00,Female
