Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
18-21,1,Consulting,CUSAtomer support agent,"Some College credit, no degree",USA,40000.00,0.00,0.00,Female
18-21,5,Consulting,Admin/Analyst,Associate Degree,USA,40000.00,2000.00,0.00,Female
18-21,1,Consulting,Talent Acquisition Manager,Bachelor's Degree,USA,67500.00,10000.00,0.00,Female
18-21,1,Consulting,Analyst,Bachelor's Degree,CANADA,52000.00,0.00,0.00,Male
18-21,2,Consulting,BUSAinessAnalystIntern,BachelorsDegree,USA,60000.00,0.00,0.00,Male
18-21,1,Consulting,Advisory Associate,Bachelor's Degree,USA,70000.00,0.00,0.00,Male
18-21,1,Consulting,"Junior Product Manager ",Bachelor's Degree,USA,70000.00,0.00,0.00,Male
18-21,1,Consulting,Cloud Data Analyst,Bachelor's Degree,USA,80000.00,10000.00,0.00,Male
18-21,1,"consulting ",Associate Consultant,Bachelor's Degree,USA,60000.00,0.00,1000.00,Female
18-21,1,"Consulting ","Internal audit ",Bachelor's Degree,USA,67000.00,2500.00,2500.00,Male
18-21,1,"Consulting ","Consultant ",Bachelor's Degree,USA,75000.00,2000.00,5000.00,Female
18-21,1,"Consulting ","Associate ",Bachelor's Degree,USA,100000.00,12000.00,5000.00,Female
18-21,1,"Consulting ",BUSAiness Analyst,Bachelor's Degree,USA,100000.00,10000.00,5000.00,Male
18-21,1,"Consulting ","Associate consultant ",Bachelor's Degree,USA,100000.00,25000.00,5000.00,Male
18-21,1,"Consulting ","Application and program analyst ",Bachelor's Degree,USA,75000.00,0.00,7000.00,Female
18-21,1,"Consulting ",Analyst,Bachelor's Degree,USA,79000.00,0.00,7500.00,Male
18-21,1,"Consulting ",Research Analyst,Bachelor's Degree,USA,97000.00,5000.00,10000.00,Male
18-21,1,"consulting ",associate,"Some College credit, no degree",CANADA,100000.00,15000.00,10000.00,Male
18-21,1,"Consulting ",Strategy Analyst,Bachelor's Degree,USA,100000.00,0.00,12500.00,Female
18-21,1,"Consulting ",APA,Bachelor's Degree,USA,75000.00,4000.00,5000.00,Male
18-21,1,"Consulting ",Solution Developer,Bachelor's Degree,CANADA,58000.00,0.00,0.00,Female
18-21,1,"Consulting ",Data Science Consultant,Bachelor's Degree,USA,60000.00,0.00,0.00,Female
18-21,1,"Consulting ","Cyber security analyst ",Bachelor's Degree,CANADA,65000.00,0.00,0.00,Female
18-21,2,"Consulting ",Risk and Compliance Consultant,Bachelor's Degree,USA,63000.00,3000.00,0.00,Female
18-21,1,"Consulting ","Treasury consultant ",Bachelor's Degree,USA,75000.00,0.00,0.00,Male
18-21,1,"Consulting ",Associate,Bachelor's Degree,USA,72000.00,1400.00,0.00,Male
18-21,1,Consumer electronics,Program manager,Bachelor's Degree,USA,121000.00,0.10,60000.00,Female
18-21,1,consumer goods,brand manager,Bachelor's Degree,USA,72000.00,14000.00,8500.00,Female
18-21,1,"Consumer goods ",F&A intern,Bachelor's Degree,USA,50000.00,0.00,0.00,Male
18-21,1,Consumer packaged goods,Research and development engineer,Bachelor's Degree,USA,80000.00,0.00,7000.00,Female
18-21,3,Contract Office Furniture,Sales,"Some College credit, no degree",USA,24000.00,80000.00,0.00,Male
18-21,2,"Convenience Store ",Trainer,"High School Graduate, Diploma or the equivalent (e",USA,81000.00,0.00,0.00,Male
18-21,4,Cooking/pizza making,Pizza maker,"Some High School, No Diploma",USA,45000.00,0.00,0.00,Male
18-21,1,Corporate Banking,First Year Credit Analyst,Bachelor's Degree,USA,70000.00,0.00,70000.00,Female
18-21,1,"Corporate finance ",Financial Analyst,Bachelor's Degree,USA,60000.00,0.00,0.00,Female
18-21,3,Corporate Real Estate,Lease Administrator,Associate Degree,USA,43500.00,1250.00,0.00,Male
18-21,3,Retail,Sephora Manager,"High School Graduate, Diploma or the equivalent (e",USA,35000.00,0.00,0.00,Female
18-21,3,Cosmetology,Stylist,"Trade, Technical, Vocational Training",USA,25000.00,500.00,1000.00,Female
18-21,1,"Cosmetology ",Hairstylist,"Trade, Technical, Vocational Training",USA,50000.00,0.00,0.00,Female
18-21,3,"Cosmetology ","Hair stylist ","Trade, Technical, Vocational Training",USA,50000.00,0.00,0.00,Female
18-21,1,CPA/Professional Services,Audit Associate I,Professional Degree,USA,56000.00,0.00,0.00,Male
18-21,1,CPG,"CUSAtomer Development Associate ",Bachelor's Degree,USA,64000.00,2000.00,5000.00,Female
18-21,1,CPG,Account executive,Master's Degree,USA,90000.00,0.00,8000.00,Female
18-21,1,CPG,Marketing Management Trainee,Bachelor's Degree,USA,77000.00,5000.00,12000.00,Male
18-21,1,CPG,Marketing Analyst,Bachelor's Degree,CANADA,65000.00,2750.00,0.00,Female
18-21,2,"Creative ",National studio manager,"High School Graduate, Diploma or the equivalent (e",AUSTRALIA,100000.00,5000.00,0.00,Male
18-21,1,"Creator ",N/A,"High School Graduate, Diploma or the equivalent (e",USA,50000.00,0.00,0.00,Male
18-21,1,Crisis Management,Account Assistant,Bachelor's Degree,USA,57000.00,3000.00,0.00,Male
18-21,1,CRM,Software Engineer Co-op,Bachelor's Degree,USA,96000.00,0.00,2000.00,Female
18-21,2,Crypto,Head of Marketing,"Some College credit, no degree",USA,480000.00,0.00,0.00,Male
18-21,1,Crypto,CEO,"Some College credit, no degree",CANADA,420000.00,69000.00,0.00,Male
18-21,4,Crypto + Real Estate Investments,"Entrepreneur ","High School Graduate, Diploma or the equivalent (e",USA,600000.00,0.00,0.00,Male
18-21,1,Cryptocurrency Utility,Project Head,"Trade, Technical, Vocational Training",SOUTH KOREA,150000.00,0.00,0.00,Male
18-21,1,CS,Software Engineer,Bachelor's Degree,USA,130000.00,0.00,35000.00,Male
18-21,5,"Customer Care ",CUSAtomer Rep L2,"High School Graduate, Diploma or the equivalent (e",USA,290000.00,0.00,0.00,Female
18-21,4,Customer service,CUSAtomer service executive,Bachelor's Degree,USA,40000.00,0.00,0.00,Female
18-21,3,Customer service,doughnut specialist,"Some College credit, no degree",USA,16000.00,0.00,0.00,Female
18-21,4,Customer service,"Beauty Consultant ","Some College credit, no degree",USA,16800.00,0.00,0.00,Female
18-21,5,Customer service,"Security professionals ","Some College credit, no degree",USA,17000.00,0.00,0.00,Female
18-21,1,Customer service,"receptionist ","High School Graduate, Diploma or the equivalent (e",USA,20000.00,0.00,0.00,Female
18-21,1,Customer service,Team Member,"Some College credit, no degree",USA,20800.00,0.00,0.00,Female
18-21,3,Customer Service,CUSAtomer Service Representative,Associate Degree,USA,30000.00,0.00,0.00,Female
18-21,2,Customer Service,Barista,"Some High School, No Diploma",USA,16000.00,0.00,0.00,Female
18-21,4,Customer Service,"CUSAtomer Service Team Leader ","High School Graduate, Diploma or the equivalent (e",USA,35880.00,285.00,0.00,Female
18-21,4,Customer service,Shift lead,"High School Graduate, Diploma or the equivalent (e",USA,38000.00,1000.00,0.00,Female
18-21,1,Customer Service,CUSAtomer Service Associate,Associate Degree,USA,32884.00,400.00,0.00,Male
18-21,3,"Customer Service ","Barista ","Some College credit, no degree",USA,14000.00,0.00,0.00,Female
18-21,1,"Customer service ","Member service ","High School Graduate, Diploma or the equivalent (e",USA,30000.00,0.00,0.00,Female
18-21,5,"Customer service ","Electronics team associate ","High School Graduate, Diploma or the equivalent (e",USA,32000.00,0.00,0.00,Female
18-21,1,"customer service ",cUSAtomer service experience team,"High School Graduate, Diploma or the equivalent (e",USA,37000.00,5500.00,0.00,Female
18-21,3,"Customer service ",CUSAtomer Relations,"High School Graduate, Diploma or the equivalent (e",USA,28000.00,0.00,0.00,Male
18-21,5,"Customer service ","Check out supervisor ",Associate Degree,USA,40000.00,0.00,0.00,Male
18-21,4,"Customer service ",Cashier,"Some College credit, no degree",USA,16320.00,200.00,0.00,Male
18-21,3,"Customer service ","Manage ","High School Graduate, Diploma or the equivalent (e",USA,61000.00,600.00,0.00,Male
18-21,3,"Customer Service ","Service Enguagment Specialist ",Bachelor's Degree,USA,169000.00,5000.00,0.00,Male
18-21,2,Customer service rep,Dispatcher,"Some High School, No Diploma",USA,23000.00,500.00,1000.00,Female
18-21,3,"Customer Service Representative ","Imaging Scheduler ","Some College credit, no degree",USA,33000.00,0.00,0.00,Female
18-21,2,Customer service( gym and restaurant),Assosciate and front desk,"Some College credit, no degree",USA,14000.00,300.00,0.00,Male
18-21,1,Technology,"Junior Cyber Security Analyst ","High School Graduate, Diploma or the equivalent (e",AUSTRALIA,24580.00,0.00,0.00,Male
18-21,1,Technology,Cyber Security Specialist,Associate Degree,USA,72000.00,6500.00,0.00,Male
18-21,4,Technology,junior security control assessor,"Some College credit, no degree",USA,85000.00,0.00,0.00,Female
18-21,1,Technology,"BUSAiness Development Representative ",Bachelor's Degree,USA,75000.00,15000.00,5000.00,Female
18-21,3,Technology,Marketing Rotational Associate,Bachelor's Degree,CANADA,60000.00,4000.00,6400.00,Female
18-21,1,Technology,Marketing Specialist,Bachelor's Degree,USA,60000.00,0.00,0.00,Female
18-21,2,Technology,Associate Systems Engineer,Bachelor's Degree,USA,100000.00,0.00,5000.00,Female
18-21,1,Technology,"Associate consultant ",Bachelor's Degree,USA,85000.00,0.10,10000.00,Male
18-21,4,"Daycare ","Assistant lead director ",Bachelor's Degree,USA,96000.00,0.00,0.00,Female
18-21,3,Defense,Data analyst,"High School Graduate, Diploma or the equivalent (e",AUSTRALIA,90000.00,0.00,0.00,Female
18-21,2,Defense,CommunicationsSpecialist,"HighSchoolGraduate,Diplomaortheequivalent(e.g.GED)",AUSTRALIA,60000.00,0.00,0.00,Male
18-21,1,Defense,"Communications ",Bachelor's Degree,USA,68000.00,0.00,5000.00,Female
18-21,1,Defense,Electrical Engineer,Bachelor's Degree,USA,80000.00,0.00,5000.00,Male
18-21,1,Defense,Electronics Engineer,Bachelor's Degree,USA,50000.00,0.00,0.00,Male
18-21,1,Defense,College Intern Technical,"Some College credit, no degree",USA,53560.00,0.00,0.00,Male
18-21,1,Defense,"UX Designer ",Bachelor's Degree,USA,80000.00,0.00,0.00,Female
18-21,1,Defense,"Program Coordinator ",Master's Degree,USA,59000.00,2950.00,0.00,Female
18-21,1,Defense,"Electrical Engineer ",Bachelor's Degree,USA,85000.00,0.00,0.00,Male
18-21,3,Defense,Technical intern,Bachelor's Degree,USA,53040.00,0.00,0.00,Female
18-21,1,Delivery,Doordash driver,"Some College credit, no degree",USA,15000.00,0.00,0.00,Male
18-21,5,Delivery,Independent Contracting Driver,"Some College credit, no degree",USA,48000.00,0.00,0.00,Female
18-21,1,Delivery,Mailman,Associate Degree,USA,40000.00,0.00,0.00,Prefer Not
18-21,1,Health Care,Patient care coordinato,"Some College credit, no degree",USA,36000.00,0.00,0.00,Female
18-21,3,Health Care,Certified Dental Assistant,"Trade, Technical, Vocational Training",CANADA,65000.00,500.00,0.00,Female
18-21,1,Health Care,"Dental hygienist ",Associate Degree,USA,62000.00,0.00,0.00,Female
18-21,1,Health Care,"Medical Assistant ","Some College credit, no degree",USA,36075.00,0.00,0.00,Female
18-21,1,Technology,"Ux designer ",Bachelor's Degree,CANADA,75000.00,0.00,3000.00,Female
18-21,1,Advertising,Junior IndUSAtrial Design,Bachelor's Degree,USA,65000.00,0.00,0.00,Female
18-21,3,Technology,"Cybersecurity Analyst ",Bachelor's Degree,USA,150000.00,5000.00,100000.00,Female
18-21,1,Marketing,"Paid Media Specialist ",Bachelor's Degree,USA,40000.00,200.00,0.00,Female
18-21,2,Marketing,"Digital Marketing Executive ","Some High School, No Diploma","ENGLAND ",25000.00,0.00,0.00,Female
18-21,1,Marketing,Paid Search Executive,Bachelor's Degree,USA,25000.00,0.00,0.00,Female
18-21,1,Marketing,"Account executive ",Bachelor's Degree,USA,32000.00,3000.00,0.00,Female
18-21,1,Marketing,"PPC Specialist ",Master's Degree,USA,60000.00,0.00,0.00,Male
18-21,1,"Distribution ","Flow Supervisor ",Bachelor's Degree,USA,56000.00,2000.00,0.00,Male
18-21,1,Restaurant,Manager,"High School Graduate, Diploma or the equivalent (e",USA,63814.40,0.00,0.00,Male
18-21,2,Sales,"Sales manager ","Some College credit, no degree",USA,210000.00,0.00,50000.00,Male
18-21,2,E commerce,Pick-up Lead,"Some College credit, no degree",USA,40000.00,5000.00,0.00,Female
18-21,5,"Early Childhood (Preschool) ","After School Coordinator ",Associate Degree,USA,26000.00,0.00,0.00,Male
18-21,1,Tobacco,Research associate,Bachelor's Degree,USA,95000.00,0.10,0.00,Female
18-21,4,E-Commerce,"Senior E-commerce Coordinator ",Bachelor's Degree,USA,80000.00,0.00,0.00,Female
18-21,4,E-Commerce,"Owner of an e-commerce brand/media buyer ","High School Graduate, Diploma or the equivalent (e",USA,300000.00,0.00,0.00,Male
18-21,3,E-Commerce,CUSAtomer Service Specialist,"Some College credit, no degree",USA,27300.00,0.00,0.00,Female
18-21,1,E-Commerce,Manager,"Some College credit, no degree",AUSTRALIA,59000.00,8000.00,0.00,Male
18-21,3,E-Commerce,Amazon Seller Central Account Manager,"Some College credit, no degree",USA,50000.00,10000.00,0.00,Male
18-21,1,Education,Sales Support Analyst,Bachelor's Degree,USA,50000.00,0.05,0.00,Male
18-21,1,Education,"science teacher ",Master's Degree,USA,47195.00,0.00,0.00,Female
18-21,1,Education,"Paraprofessional ","Some College credit, no degree",USA,28000.00,0.00,0.00,Female
18-21,2,Education,Student Assistant,Bachelor's Degree,USA,12500.00,0.00,0.00,Female
18-21,1,Education,Registrar/Credit Retrieval Specialist,Bachelor's Degree,USA,34000.00,0.00,0.00,Female
18-21,1,education,lead teacher,Bachelor's Degree,USA,38000.00,0.00,0.00,Female
18-21,1,Education,"Teacher assistant ",Bachelor's Degree,USA,39000.00,0.00,0.00,Female
18-21,1,Education,Teacher,Bachelor's Degree,USA,45200.00,0.00,0.00,Female
18-21,1,Education,"Band Director ",Bachelor's Degree,USA,48000.00,0.00,0.00,Female
18-21,1,Education,HighSchoolTeacher,BachelorsDegree,AUSTRALIA,50000.00,0.00,0.00,Female
18-21,1,Education,"Special Education Teacher ",Master's Degree,USA,50000.00,0.00,0.00,Female
18-21,2,Education,Nonprofit Director,"Some College credit, no degree",USA,52000.00,0.00,0.00,Female
18-21,1,Education,Teaching Assistant,"Some College credit, no degree",CANADA,57960.00,0.00,0.00,Female
18-21,3,Education,Behavior Therapist,Bachelor's Degree,USA,62000.00,0.00,0.00,Female
18-21,1,Education,Teacher,Bachelor's Degree,USA,62400.00,0.00,0.00,Female
18-21,3,Education,Tutor,"Some College credit, no degree",USA,72000.00,0.00,0.00,Female
18-21,1,Education,"School of Public Policy Clerical Assistant  ","Some College credit, no degree",USA,82620.00,0.00,0.00,Female
18-21,1,Education,Teacher,Associate Degree,USA,52800.00,0.00,0.00,Female
18-21,1,Education,Part time IELTS instructor/teacher,"High School Graduate, Diploma or the equivalent (e",USA,72000.00,0.00,0.00,Female
18-21,2,Education,Assistant Director,"Some College credit, no degree",USA,22000.00,300.00,0.00,Female
18-21,2,Education,Administrative Officer,Bachelor's Degree,USA,55756.00,7200.00,0.00,Female
18-21,2,Education,Supply Teacher,Bachelor's Degree,CANADA,27900.00,0.00,0.00,Male
18-21,1,Education,Code Teacher,"Some College credit, no degree",USA,13500.00,0.00,0.00,Prefer Not
18-21,1,Education,Code Teacher,"Some College credit, no degree",USA,13500.00,0.00,0.00,Prefer Not
18-21,2,"Education ","Preschool Teacher ","Some College credit, no degree",USA,20000.00,0.00,0.00,Female
18-21,1,"Education ","Teacher assistant ","Some College credit, no degree",USA,24000.00,0.00,0.00,Female
18-21,3,"Education ",Math teacher,Bachelor's Degree,USA,32000.00,0.00,0.00,Female
18-21,4,"Education ","Teacher ","Some College credit, no degree",USA,35000.00,0.00,0.00,Female
18-21,5,"Education ","Center Director ","Some College credit, no degree",USA,36000.00,0.00,0.00,Female
18-21,1,"Education ","Production designer ",Bachelor's Degree,USA,93600.00,0.00,0.00,Female
18-21,3,"Education ","Admissions Counselor ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
18-21,3,"Education ","Behavior interventionist ",Master's Degree,CANADA,50000.00,5000.00,0.00,Female
18-21,1,"Education ",Teacher,Bachelor's Degree,USA,58624.00,0.00,0.00,Prefer Not
18-21,2,"Education management ","Office manager ",Bachelor's Degree,USA,41600.00,0.00,0.00,Female
18-21,2,Eggs,Labor processing,"Some College credit, no degree",USA,20000.00,0.00,0.00,Female
18-21,3,elderly home,care giver,"High School Graduate, Diploma or the equivalent (e",ICELAND,35000.00,700.00,0.00,Female
18-21,1,ElementarySchool,Lunch/RecessAid,AssociateDegree,USA,75000.00,0.00,0.00,Female
18-21,8,Emergency Services,"Firefighter ","Some College credit, no degree",USA,20000.00,0.00,0.00,Male
18-21,1,EMS,EMT-Basic,"High School Graduate, Diploma or the equivalent (e",USA,30000.00,0.00,0.00,Female
18-21,2,EMS,"Paramedic ","High School Graduate, Diploma or the equivalent (e",USA,54080.00,0.00,0.00,Female
18-21,2,"Ems ","Emt ",Doctorate Degree,USA,90000.00,1000.00,0.00,Male
18-21,1,Energy,Environmental Specialist,Bachelor's Degree,USA,63000.00,6000.00,2000.00,Female
18-21,1,Energy,Analyst,Bachelor's Degree,USA,69000.00,6900.00,6000.00,Male
18-21,1,Energy,Mechanical Engineering Student,"Some College credit, no degree",CANADA,40800.00,0.00,0.00,Female
18-21,1,Energy,"cUSAtomer service ","High School Graduate, Diploma or the equivalent (e","SCOTLAND ",19500.00,0.00,0.00,Male
18-21,1,"Energy ","Engineering Intern ",Bachelor's Degree,CANADA,48750.00,0.00,0.00,Male
18-21,1,Energy (oil),Scheduler,Bachelor's Degree,USA,80000.00,5000.00,5000.00,Female
18-21,1,Engineer,N/A,Bachelor's Degree,USA,80000.00,0.00,0.00,Female
18-21,2,Engineering,Manufacturing Engineer,Bachelor's Degree,USA,89000.00,5000.00,4000.00,Female
18-21,1,Engineering,Engineering Operator,Bachelor's Degree,USA,65000.00,0.00,11000.00,Male
18-21,1,Engineering,"Engineering Graduate ",Bachelor's Degree,ENGLAND,27500.00,0.00,0.00,Female
18-21,1,Engineering,"Research Assistant ",Bachelor's Degree,USA,31200.00,0.00,0.00,Female
18-21,1,Engineering,"Engineering intern ",Bachelor's Degree,USA,45711.00,0.00,0.00,Female
18-21,2,Engineering,Software verification designer,Bachelor's Degree,CANADA,68000.00,0.00,0.00,Female
18-21,1,Engineering,MEP Mechanical Engineer,Bachelor's Degree,USA,73000.00,0.00,0.00,Female
18-21,4,Engineering,Office Asisstant,"Some College credit, no degree",USA,30720.00,800.00,0.00,Female
18-21,1,Engineering,Mechanical engineer,Bachelor's Degree,ENGLAND,29000.00,1000.00,0.00,Female
18-21,1,Engineering,Data analyst,Bachelor's Degree,AUSTRALIA,63000.00,4000.00,0.00,Female
18-21,1,Engineering,Systems Engineer Intern,N/a,USA,49920.00,0.00,0.00,Male
18-21,2,Engineering,"Civil engineering ",Bachelor's Degree,USA,50000.00,0.00,0.00,Male
18-21,1,Engineering,"Workplacement ","Some College credit, no degree",AUSTRALIA,55000.00,0.00,0.00,Male
18-21,2,Engineering,Field Engineer Intern,"Some College credit, no degree",USA,74000.00,0.00,0.00,Male
18-21,3,Engineering,"Civil CAD Technician ",Associate Degree,USA,59000.00,4000.00,0.00,Male
18-21,2,Engineering,Analyst engineer,Bachelor's Degree,MEXICO,336000.00,112000.00,0.00,Male
18-21,4,"Engineering ","Finance Administrator ","Trade, Technical, Vocational Training",AUSTRALIA,61000.00,0.00,0.00,Male
18-21,3,"Engineering ",Intern,"Some College credit, no degree",USA,120000.00,5000.00,3000.00,Female
18-21,1,"Engineering ","Process Engineer ",Bachelor's Degree,USA,80000.00,3200.00,5000.00,Female
18-21,1,"engineering ","Student assistant (part time) ","Some College credit, no degree",USA,31000.00,0.00,0.00,Female
18-21,1,"Engineering ",Mechanical engineering intern,"Some College credit, no degree",USA,50000.00,0.00,0.00,Female
18-21,1,"Engineering ",Systems Developer Intern,"Some College credit, no degree",CANADA,50000.00,0.00,0.00,Male
18-21,1,"Engineering ","Intern ",Associate Degree,USA,42000.00,3000.00,0.00,Male
18-21,2,"Engineering and automation ","Administrative intern ","Some College credit, no degree",USA,22000.00,0.00,0.00,Male
18-21,1,"Engineering consultancy ","Cadet civil drafter ","High School Graduate, Diploma or the equivalent (e",AUSTRALIA,48000.00,0.00,0.00,Female
18-21,1,Engineering Consulting,"Marketing Assistant ",Bachelor's Degree,USA,55000.00,700.00,4000.00,Female
18-21,1,Engineering internship,Student trainee,"Some College credit, no degree",USA,32448.00,0.00,2000.00,Female
18-21,3,Entertainment,Intern,"Some College credit, no degree",USA,38000.00,0.00,0.00,Female
18-21,3,Entertainment,Editor,"High School Graduate, Diploma or the equivalent (e",USA,52000.00,0.00,0.00,Male
18-21,3,"entertainment ",Mamagee,"Some College credit, no degree",USA,14000.00,0.00,0.00,Female
18-21,2,"Entertainment ","General Manager ","Some College credit, no degree",USA,35000.00,0.00,0.00,Female
18-21,1,"Entertainment ","Conform Artist ",Bachelor's Degree,USA,55000.00,0.00,0.00,Male
18-21,3,"Entertainment ","Entertainer ",Bachelor's Degree,USA,60000.00,10000.00,0.00,Male
18-21,1,"Environmental ",Workplace Health and Safety,Bachelor's Degree,USA,52000.00,0.00,11200.00,Female
18-21,4,Environmental Health and Engineering,Program Associate,"High School Graduate, Diploma or the equivalent (e",USA,43000.00,0.00,0.00,Female
18-21,2,Environmental Policy,Policy Fellow,Bachelor's Degree,USA,48500.00,0.00,0.00,Female
18-21,2,Environmental Science,Lab Tech,Associate Degree,USA,23400.00,0.00,0.00,Male
18-21,1,Equestrian,Stablehand,"Trade,Technical,VocationalTraining",AUSTRALIA,50000.00,0.00,0.00,Female
18-21,1,"Esthetician ","Waxer esthetician ","Some College credit, no degree",USA,25000.00,0.00,0.00,Female
18-21,3,Event Planning Marketing,"Special Events Coordinator ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
18-21,1,Events,"Event Coordinator ",Bachelor's Degree,USA,40000.00,0.00,2000.00,Female
18-21,1,Events,"Events Coordinator ",Bachelor's Degree,USA,54000.00,0.00,0.00,Female
18-21,1,Farming,Turkey Farmer,Associate Degree,USA,90000.00,0.00,0.00,Female
18-21,2,Farming,Farm Hand,"Some High School, No Diploma",USA,40425.00,0.00,0.00,Female
18-21,3,Fashion,"HR Coordinator ",Bachelor's Degree,USA,52000.00,0.00,0.00,Female
18-21,5,Fashion,Model,"Some College credit, no degree",USA,360000.00,0.00,0.00,Female
18-21,1,Fashion,assistant merchandiser,Bachelor's Degree,USA,25000.00,0.00,0.00,Female
18-21,1,Fashion,Assistant Merchandiser,Bachelor's Degree,USA,50000.00,0.00,0.00,Female
18-21,3,Fashion,Content Creater,"Some College credit, no degree",USA,95000.00,0.00,20000.00,Female
18-21,1,Fashion,Store Manager,Bachelor's Degree,AUSTRALIA,56004.00,1500.00,0.00,Male
18-21,1,Fashion,Allocation Analyst,Bachelor's Degree,USA,54000.00,1000.00,3000.00,Female
18-21,3,Fashion,"A social media influencer, modelling bUSAiness own",Bachelor's Degree,MONACO,800000.00,100000.00,0.00,Female
18-21,2,Fast food,Barista,"Some College credit, no degree",USA,33000.00,0.00,0.00,Female
18-21,3,Fast food,Associate lvl 5,"High School Graduate, Diploma or the equivalent (e",USA,10000.00,0.00,0.00,Female
18-21,2,Fast Food,Crew,"High School Graduate, Diploma or the equivalent (e",USA,27000.00,0.00,0.00,Female
18-21,1,fast food,"Crew Member ","High School Graduate, Diploma or the equivalent (e",USA,30000.00,60.00,0.00,Female
18-21,2,Fast Food,Trainer/Team Member,"Some College credit, no degree",USA,19000.00,0.00,0.00,Male
18-21,1,Fast Food,Crew Member,"Trade, Technical, Vocational Training",AUSTRALIA,20000.00,0.00,0.00,Male
18-21,1,Fast food,Crew member,"Some High School, No Diploma",USA,31000.00,0.00,0.00,Male
18-21,4,Fast Food,Assistant General Manager,"Some College credit, no degree",USA,35000.00,0.00,0.00,Male
18-21,1,Fast Food,Cook/Barista/CUSAtomer Service,"High School Graduate, Diploma or the equivalent (e",AUSTRALIA,39000.00,0.00,0.00,Male
18-21,3,Fast Food,Asst. Manager,"High School Graduate, Diploma or the equivalent (e",USA,53350.00,0.00,0.00,Male
18-21,3,Fast food,Restaurant manager,"High School Graduate, Diploma or the equivalent (e",AUSTRALIA,74000.00,1000.00,0.00,Male
18-21,1,"Fast food ","Team member ","Some College credit, no degree",USA,28800.00,0.00,0.00,Female
18-21,1,"Fast food ",Crew,"Some High School, No Diploma",USA,72000.00,0.00,0.00,Male
18-21,4,"Fast food ",Assistant GM,"Some College credit, no degree",USA,42000.00,0.00,0.00,Male
18-21,2,"Fast food ",Barista,"High School Graduate, Diploma or the equivalent (e",USA,24480.00,0.00,0.00,Female
18-21,1,"Fast food ","Restaurant  Manger ","High School Graduate, Diploma or the equivalent (e",USA,39000.00,5000.00,0.00,Female
18-21,1,FCMG,Trade Investment Analyst,Bachelor's Degree,USA,36500.00,0.15,0.00,Female
18-21,3,"Feedlot ","Maintenance ","Some College credit, no degree",USA,40000.00,0.00,0.00,Male
18-21,1,Fiance,relationship banker,"Some College credit, no degree",USA,41000.00,2000.00,0.00,Female
18-21,1,Film,Film,"SomeCollegecredit,nodegree",USA,90000.00,0.00,0.00,Female
18-21,2,Film Industry,Director Of Photography,"Some College credit, no degree",CANADA,120000.00,0.00,0.00,Male
18-21,1,Finance,Market Data Analyst,Bachelor's Degree,USA,73000.00,0.00,0.00,Male
18-21,1,Finance,Investment Banking Summer Analyst,"Some College credit, no degree",USA,100000.00,0.00,2000.00,Male
18-21,1,Finance,Analyst,Bachelor's Degree,USA,67500.00,0.00,2500.00,Female
18-21,1,Finance,Intern,Bachelor's Degree,USA,68000.00,0.00,2500.00,Female
18-21,1,Finance,"Investment Banking Analysts ",Bachelor's Degree,USA,83000.00,0.00,2500.00,Female
18-21,3,Finance,Summer analyst,"Some College credit, no degree",USA,100000.00,0.00,2500.00,Female
18-21,1,Finance,Investor Relations,Bachelor's Degree,USA,50000.00,4000.00,3000.00,Male
18-21,1,Finance,Software Engineer,Bachelor's Degree,USA,70000.00,5000.00,4000.00,Male
18-21,1,Finance,Corporate Audit Analyst,Bachelor's Degree,USA,65000.00,0.00,5000.00,Female
18-21,1,Finance,Financial Analyst,Bachelor's Degree,USA,65000.00,5000.00,5000.00,Female
18-21,1,Finance,Sales and Trading,Bachelor's Degree,USA,100000.00,30000.00,5000.00,Female
18-21,1,Finance,Risk,Bachelor's Degree,USA,70000.00,7000.00,5000.00,Male
18-21,1,Finance,"Counselor ",Bachelor's Degree,USA,58000.00,20000.00,5000.00,Male
18-21,1,Finance,Quantitative Analyst,Bachelor's Degree,USA,100000.00,25000.00,5009.00,Female
18-21,1,Finance,"Development program associate ","Some College credit, no degree",USA,50000.00,0.00,5500.00,Male
18-21,2,Finance,Analyst,Bachelor's Degree,USA,62000.00,0.00,7500.00,Female
18-21,1,Finance,Institutional Asset Management Analyst,Bachelor's Degree,USA,70000.00,0.00,7750.00,Male
18-21,1,Finance,Associate Analyst,Bachelor's Degree,USA,96000.00,6500.00,9000.00,Male
18-21,1,Finance,Finance Rotation Associate,Bachelor's Degree,USA,83000.00,6000.00,9500.00,Female
18-21,1,Finance,Analyst,"Some College credit, no degree",USA,74000.00,0.00,10000.00,Female
18-21,1,Finance,"Markets analyst ",Bachelor's Degree,USA,100000.00,0.00,10000.00,Female
18-21,1,Finance,"Analyst ",Bachelor's Degree,USA,125000.00,0.00,10000.00,Female
18-21,1,Finance,Private Banking,Bachelor's Degree,USA,100000.00,0.00,10000.00,Female
18-21,1,Finance,"Analyst ",Bachelor's Degree,USA,60000.00,10000.00,10000.00,Female
18-21,1,Finance,Analyst,Bachelor's Degree,USA,110000.00,24200.00,10000.00,Female
